episode_id,step_idx,sim_time,wall_time,robot_position_x,robot_position_y,robot_position_z,robot_yaw,linear_velocity_cmd,angular_velocity_cmd,odom_linear_velocity,odom_angular_velocity,camera_frame_id,image_timestamp,policy_mode,stop_signal,safety_state,notes,shadow_gnm_enabled,shadow_gnm_status,shadow_gnm_model_path,shadow_gnm_latency_ms,shadow_gnm_candidate_linear_velocity,shadow_gnm_candidate_angular_velocity,shadow_gnm_candidate_waypoint_x,shadow_gnm_candidate_waypoint_y,shadow_gnm_goal_distance,shadow_gnm_confidence,shadow_gnm_error,actual_controller,actual_linear_velocity_cmd,actual_angular_velocity_cmd,experiment_id,pair_id,condition,stop_rule_name,stop_rule_threshold,stop_rule_k,stop_triggered,goal_id,distance_to_goal_m,gnm_control_enabled,gnm_action_raw_linear_velocity,gnm_action_raw_angular_velocity,gnm_action_clipped_linear_velocity,gnm_action_clipped_angular_velocity,action_clipped,watchdog_state,emergency_stop_triggered,stop_reason,stop_head_enabled,stop_head_mode,stop_head_model_path,stop_head_latency_ms,stop_probability,stop_decision_shadow,stop_threshold,stop_reason_shadow,distance_to_goal_at_stop_signal,nearest_goal_distance_so_far,overshoot_detected,would_have_stopped_step,would_have_stopped_sim_time,stop_authority_enabled
authcmp_D_stopauth_20260708_145306,395,16.300001,1783518792.81556,-0.773477,0.774761,0.0,-0.784249,0.0,0.0,-0.000183,0.005364,camera_link,16.300001,gnm_closed_loop,,nominal,goal-stop residual hold (recalibrated_dist_pred_gate),True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.77,0.3,0.0375,0.5836,0.0219,4.37,,,gnm_closed_loop,0.0,0.0,stop_authority_ab_20260708,D,stop_authority_recalibrated,recalibrated_dist_pred_gate,4.5,3,True,hospital_holdout_short_D,1.4766,True,,,0.0,0.0,False,goal_stop_zeroed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.12,0.0,False,0.5,,,1.4794,False,,,True
authcmp_D_stopauth_20260708_145306,396,16.316668,1783518792.818652,-0.773477,0.774761,0.0,-0.784249,0.0,0.0,-0.000183,0.005364,camera_link,16.316668,gnm_closed_loop,,nominal,goal-stop residual hold (recalibrated_dist_pred_gate),True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.77,0.3,0.0375,0.5836,0.0219,4.37,,,gnm_closed_loop,0.0,0.0,stop_authority_ab_20260708,D,stop_authority_recalibrated,recalibrated_dist_pred_gate,4.5,3,True,hospital_holdout_short_D,1.4766,True,,,0.0,0.0,False,goal_stop_zeroed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.12,0.0,False,0.5,,,1.4794,False,,,True
authcmp_D_stopauth_20260708_145306,397,16.333334,1783518792.842796,-0.773477,0.774761,0.0,-0.784249,0.0,0.0,-0.000183,0.005364,camera_link,16.333334,gnm_closed_loop,,nominal,goal-stop residual hold (recalibrated_dist_pred_gate),True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.77,0.3,0.0375,0.5836,0.0219,4.37,,,gnm_closed_loop,0.0,0.0,stop_authority_ab_20260708,D,stop_authority_recalibrated,recalibrated_dist_pred_gate,4.5,3,True,hospital_holdout_short_D,1.4766,True,,,0.0,0.0,False,goal_stop_zeroed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.12,0.0,False,0.5,,,1.4794,False,,,True
authcmp_D_stopauth_20260708_145306,398,16.350001,1783518792.846132,-0.773477,0.774761,0.0,-0.784249,0.0,0.0,-0.000183,0.005364,camera_link,16.350001,gnm_closed_loop,,nominal,goal-stop residual hold (recalibrated_dist_pred_gate),True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.77,0.3,0.0375,0.5836,0.0219,4.37,,,gnm_closed_loop,0.0,0.0,stop_authority_ab_20260708,D,stop_authority_recalibrated,recalibrated_dist_pred_gate,4.5,3,True,hospital_holdout_short_D,1.4766,True,,,0.0,0.0,False,goal_stop_zeroed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.12,0.0,False,0.5,,,1.4794,False,,,True
authcmp_D_stopauth_20260708_145306,399,16.366668,1783518792.850918,-0.773477,0.774761,0.0,-0.784249,0.0,0.0,-0.000183,0.005364,camera_link,16.366668,gnm_closed_loop,,nominal,goal-stop residual hold (recalibrated_dist_pred_gate),True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.77,0.3,0.0375,0.5836,0.0219,4.37,,,gnm_closed_loop,0.0,0.0,stop_authority_ab_20260708,D,stop_authority_recalibrated,recalibrated_dist_pred_gate,4.5,3,True,hospital_holdout_short_D,1.4766,True,,,0.0,0.0,False,goal_stop_zeroed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.12,0.0,False,0.5,,,1.4794,False,,,True
authcmp_D_stopauth_20260708_145306,900,16.383334,1783518792.885258,-0.773483,0.774767,0.0,-0.784261,0.0,0.0,-0.000138,0.005381,camera_link,16.383334,gnm_closed_loop,,nominal,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.77,0.3,0.0375,0.5836,0.0219,4.37,,,gnm_closed_loop,0.0,0.0,stop_authority_ab_20260708,D,stop_authority_recalibrated,recalibrated_dist_pred_gate,4.5,3,True,hospital_holdout_short_D,1.4766,True,,,0.0,0.0,False,zeroed_hold,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.12,0.0,False,0.5,,,1.4794,False,,,True
authcmp_D_stopauth_20260708_145306,901,16.400001,1783518792.890518,-0.773489,0.774773,0.0,-0.78426,0.0,0.0,-0.000138,0.005381,camera_link,16.400001,gnm_closed_loop,,nominal,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.77,0.3,0.0375,0.5836,0.0219,4.37,,,gnm_closed_loop,0.0,0.0,stop_authority_ab_20260708,D,stop_authority_recalibrated,recalibrated_dist_pred_gate,4.5,3,True,hospital_holdout_short_D,1.4766,True,,,0.0,0.0,False,zeroed_hold,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.12,0.0,False,0.5,,,1.4794,False,,,True
authcmp_D_stopauth_20260708_145306,902,16.416668,1783518792.896102,-0.773494,0.774779,0.0,-0.784257,0.0,0.0,-0.000138,0.005381,camera_link,16.416668,gnm_closed_loop,,nominal,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.77,0.3,0.0375,0.5836,0.0219,4.37,,,gnm_closed_loop,0.0,0.0,stop_authority_ab_20260708,D,stop_authority_recalibrated,recalibrated_dist_pred_gate,4.5,3,True,hospital_holdout_short_D,1.4766,True,,,0.0,0.0,False,zeroed_hold,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.12,0.0,False,0.5,,,1.4794,False,,,True
authcmp_D_stopauth_20260708_145306,903,16.433334,1783518792.923543,-0.773501,0.774785,0.0,-0.78426,0.0,0.0,-0.000144,0.005515,camera_link,16.433334,gnm_closed_loop,,nominal,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.77,0.3,0.0375,0.5836,0.0219,4.37,,,gnm_closed_loop,0.0,0.0,stop_authority_ab_20260708,D,stop_authority_recalibrated,recalibrated_dist_pred_gate,4.5,3,True,hospital_holdout_short_D,1.4766,True,,,0.0,0.0,False,zeroed_hold,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.12,0.0,False,0.5,,,1.4794,False,,,True
authcmp_D_stopauth_20260708_145306,904,16.450001,1783518792.927851,-0.773507,0.77479,0.0,-0.78426,0.0,0.0,-0.000144,0.005515,camera_link,16.450001,gnm_closed_loop,,nominal,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.77,0.3,0.0375,0.5836,0.0219,4.37,,,gnm_closed_loop,0.0,0.0,stop_authority_ab_20260708,D,stop_authority_recalibrated,recalibrated_dist_pred_gate,4.5,3,True,hospital_holdout_short_D,1.4766,True,,,0.0,0.0,False,zeroed_hold,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.12,0.0,False,0.5,,,1.4794,False,,,True
