episode_id,step_idx,sim_time,wall_time,robot_position_x,robot_position_y,robot_position_z,robot_yaw,linear_velocity_cmd,angular_velocity_cmd,odom_linear_velocity,odom_angular_velocity,camera_frame_id,image_timestamp,policy_mode,stop_signal,safety_state,notes,shadow_gnm_enabled,shadow_gnm_status,shadow_gnm_model_path,shadow_gnm_latency_ms,shadow_gnm_candidate_linear_velocity,shadow_gnm_candidate_angular_velocity,shadow_gnm_candidate_waypoint_x,shadow_gnm_candidate_waypoint_y,shadow_gnm_goal_distance,shadow_gnm_confidence,shadow_gnm_error,actual_controller,actual_linear_velocity_cmd,actual_angular_velocity_cmd,gnm_control_enabled,gnm_action_raw_linear_velocity,gnm_action_raw_angular_velocity,gnm_action_clipped_linear_velocity,gnm_action_clipped_angular_velocity,action_clipped,watchdog_state,emergency_stop_triggered,stop_reason
gnm_closed_loop_20260708_031640,489,13.383334,1783477003.531998,1.193537,-0.000425,-0.0,2e-05,0.0,0.0,-0.00016,0.000172,camera_link,13.383334,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,490,13.400001,1783477003.534138,1.193528,-0.000425,0.0,2e-05,0.0,0.0,-0.00016,0.000172,camera_link,13.400001,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,491,13.416667,1783477003.537871,1.19352,-0.000425,0.0,2e-05,0.0,0.0,-0.00016,0.000172,camera_link,13.416667,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,492,13.433334,1783477003.551009,1.193512,-0.000425,-0.0,2e-05,0.0,0.0,-0.000153,-0.000245,camera_link,13.433334,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,493,13.450001,1783477003.554062,1.193503,-0.000425,-0.0,1.9e-05,0.0,0.0,-0.000153,-0.000245,camera_link,13.450001,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,494,13.466667,1783477003.556799,1.193494,-0.000425,0.0,2e-05,0.0,0.0,-0.000153,-0.000245,camera_link,13.466667,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,495,13.483334,1783477003.569326,1.193486,-0.000425,-0.0,2e-05,0.0,0.0,-0.00018,-0.000408,camera_link,13.483334,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,496,13.500001,1783477003.574239,1.193479,-0.000425,0.0,1.9e-05,0.0,0.0,-0.00018,-0.000408,camera_link,13.500001,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,497,13.516667,1783477003.579061,1.193471,-0.000425,0.0,2e-05,0.0,0.0,-0.00018,-0.000408,camera_link,13.516667,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,498,13.533334,1783477003.592287,1.193462,-0.000425,0.0,2e-05,0.0,0.0,-0.000158,-0.000268,camera_link,13.533334,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,499,13.550001,1783477003.594152,1.193462,-0.000425,0.0,2.1e-05,0.0,0.0,-0.000158,-0.000268,camera_link,13.550001,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,500,13.566667,1783477003.596771,1.193454,-0.000425,0.0,2e-05,0.0,0.0,-0.000158,-0.000268,camera_link,13.566667,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,501,13.583334,1783477003.60845,1.193446,-0.000425,0.0,2e-05,0.0,0.0,-0.000143,-0.000129,camera_link,13.583334,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,502,13.600001,1783477003.613166,1.19344,-0.000425,0.0,2.2e-05,0.0,0.0,-0.000143,-0.000129,camera_link,13.600001,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,503,13.616667,1783477003.617122,1.193434,-0.000425,-0.0,2e-05,0.0,0.0,-0.000143,-0.000129,camera_link,13.616667,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,504,13.633334,1783477003.6325,1.193425,-0.000425,0.0,2e-05,0.0,0.0,-0.000169,-0.000107,camera_link,13.633334,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,505,13.650001,1783477003.635132,1.193426,-0.000425,0.0,2.1e-05,0.0,0.0,-0.000169,-0.000107,camera_link,13.650001,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,506,13.666667,1783477003.636894,1.193419,-0.000425,-0.0,2e-05,0.0,0.0,-0.000169,-0.000107,camera_link,13.666667,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,507,13.683334,1783477003.645087,1.193418,-0.000425,0.0,2.1e-05,0.0,0.0,-1.1e-05,-0.000549,camera_link,13.683334,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,508,13.700001,1783477003.647115,1.193411,-0.000425,-0.0,2e-05,0.0,0.0,-1.1e-05,-0.000549,camera_link,13.700001,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,509,13.716667,1783477003.648709,1.19341,-0.000425,0.0,2.1e-05,0.0,0.0,-1.1e-05,-0.000549,camera_link,13.716667,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,510,13.733334,1783477003.655553,1.193408,-0.000425,0.0,2e-05,0.0,0.0,0.000143,-0.000813,camera_link,13.733334,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,511,13.750001,1783477003.6581,1.193403,-0.000425,-0.0,2e-05,0.0,0.0,0.000143,-0.000813,camera_link,13.750001,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,512,13.766667,1783477003.660115,1.193397,-0.000425,0.0,2.1e-05,0.0,0.0,0.000143,-0.000813,camera_link,13.766667,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,513,13.783334,1783477003.672482,1.19339,-0.000425,0.0,2e-05,0.0,0.0,-0.000122,-1.7e-05,camera_link,13.783334,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,514,13.800001,1783477003.674848,1.193382,-0.000425,0.0,2e-05,0.0,0.0,-0.000122,-1.7e-05,camera_link,13.800001,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,515,13.816667,1783477003.677214,1.193374,-0.000425,-0.0,2e-05,0.0,0.0,-0.000122,-1.7e-05,camera_link,13.816667,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,516,13.833334,1783477003.688717,1.193365,-0.000425,0.0,2e-05,0.0,0.0,-0.000169,-8e-06,camera_link,13.833334,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,517,13.850001,1783477003.691891,1.193357,-0.000425,0.0,2e-05,0.0,0.0,-0.000169,-8e-06,camera_link,13.850001,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,518,13.866667,1783477003.694215,1.19336,-0.000424,0.0,2.6e-05,0.0,0.0,-0.000169,-8e-06,camera_link,13.866667,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,519,13.883334,1783477003.705323,1.193356,-0.000425,-0.0,2e-05,0.0,0.0,-7.1e-05,0.000284,camera_link,13.883334,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,520,13.900001,1783477003.709184,1.193348,-0.000425,0.0,2e-05,0.0,0.0,-7.1e-05,0.000284,camera_link,13.900001,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,521,13.916667,1783477003.7122,1.19334,-0.000425,0.0,2.2e-05,0.0,0.0,-7.1e-05,0.000284,camera_link,13.916667,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,522,13.933334,1783477003.724618,1.193332,-0.000425,0.0,2.1e-05,0.0,0.0,-0.000134,-0.000224,camera_link,13.933334,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,523,13.950001,1783477003.726745,1.193324,-0.000425,0.0,2.1e-05,0.0,0.0,-0.000134,-0.000224,camera_link,13.950001,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,524,13.966667,1783477003.72845,1.193316,-0.000425,0.0,2.1e-05,0.0,0.0,-0.000134,-0.000224,camera_link,13.966667,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,525,13.983334,1783477003.737629,1.193308,-0.000425,0.0,2.1e-05,0.0,0.0,-0.000128,0.000463,camera_link,13.983334,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,526,14.000001,1783477003.739655,1.1933,-0.000425,0.0,2.1e-05,0.0,0.0,-0.000128,0.000463,camera_link,14.000001,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,527,14.016667,1783477003.742378,1.193301,-0.000425,0.0,2.3e-05,0.0,0.0,-0.000128,0.000463,camera_link,14.016667,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,528,14.033334,1783477003.754275,1.193297,-0.000425,0.0,2.2e-05,0.0,0.0,-6.5e-05,-7.1e-05,camera_link,14.033334,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,529,14.050001,1783477003.756579,1.193291,-0.000425,0.0,2.3e-05,0.0,0.0,-6.5e-05,-7.1e-05,camera_link,14.050001,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,530,14.066667,1783477003.758979,1.193286,-0.000425,0.0,2.1e-05,0.0,0.0,-6.5e-05,-7.1e-05,camera_link,14.066667,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,531,14.083334,1783477003.77037,1.193285,-0.000425,1e-06,2.3e-05,0.0,0.0,0.000368,-0.001731,camera_link,14.083334,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,532,14.100001,1783477003.773398,1.193281,-0.000425,0.0,2.2e-05,0.0,0.0,0.000368,-0.001731,camera_link,14.100001,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,533,14.116667,1783477003.775541,1.193274,-0.000425,-0.0,2.3e-05,0.0,0.0,0.000368,-0.001731,camera_link,14.116667,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,534,14.133334,1783477003.785033,1.193265,-0.000425,0.0,2.2e-05,0.0,0.0,-0.000129,-9e-06,camera_link,14.133334,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
gnm_closed_loop_20260708_031640,535,14.150001,1783477003.787575,1.193257,-0.000425,0.0,2.1e-05,0.0,0.0,-0.000129,-9e-06,camera_link,14.150001,gnm_closed_loop,,emergency_stop,post-episode zero hold,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.14,0.3,-0.0683,0.6269,-0.0429,16.46,,,gnm_closed_loop,0.0,0.0,True,,,0.0,0.0,False,zeroed_hold,True,action_gross_bounds
