episode_id,step_idx,sim_time,wall_time,robot_position_x,robot_position_y,robot_position_z,robot_yaw,linear_velocity_cmd,angular_velocity_cmd,odom_linear_velocity,odom_angular_velocity,camera_frame_id,image_timestamp,policy_mode,stop_signal,safety_state,notes
manual_arc_20260708_024944,132,14.250001,1783475385.180365,1.845626,-0.000542,0.0,-0.000183,0.3,0.0,0.299834,-0.000145,camera_link,14.250001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,133,14.266667,1783475385.182321,1.850618,-0.000543,0.0,-0.000183,0.3,0.0,0.299834,-0.000145,camera_link,14.266667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,134,14.283334,1783475385.183593,1.855609,-0.000544,1e-06,-0.000184,0.3,0.0,0.299834,-0.000145,camera_link,14.283334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,135,14.300001,1783475385.192816,1.8606,-0.000545,0.0,-0.000184,0.3,0.0,0.299842,-6e-05,camera_link,14.300001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,136,14.316667,1783475385.19439,1.865592,-0.000545,0.0,-0.00018,0.3,0.0,0.299842,-6e-05,camera_link,14.316667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,137,14.333334,1783475385.195765,1.870584,-0.000547,1e-06,-0.000183,0.3,0.0,0.299842,-6e-05,camera_link,14.333334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,138,14.350001,1783475385.201264,1.875575,-0.000548,-0.0,-0.000183,0.3,0.0,0.299857,-0.000244,camera_link,14.350001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,139,14.366667,1783475385.202542,1.880566,-0.000549,-0.0,-0.000183,0.3,0.0,0.299857,-0.000244,camera_link,14.366667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,140,14.383334,1783475385.203797,1.885558,-0.000549,0.0,-0.000183,0.3,0.0,0.299857,-0.000244,camera_link,14.383334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,141,14.400001,1783475385.211366,1.890549,-0.00055,0.0,-0.000183,0.3,0.0,0.29982,-0.000163,camera_link,14.400001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,142,14.416667,1783475385.212731,1.895541,-0.000551,-0.0,-0.000183,0.3,0.0,0.29982,-0.000163,camera_link,14.416667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,143,14.433334,1783475385.213957,1.900532,-0.000552,0.0,-0.000183,0.3,0.0,0.29982,-0.000163,camera_link,14.433334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,144,14.450001,1783475385.220765,1.905524,-0.000553,-0.0,-0.000183,0.3,0.0,0.299855,-3.3e-05,camera_link,14.450001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,145,14.466667,1783475385.222282,1.910515,-0.000554,0.0,-0.000183,0.3,0.0,0.299855,-3.3e-05,camera_link,14.466667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,146,14.483334,1783475385.223769,1.915505,-0.000555,0.0,-0.000185,0.3,0.0,0.299855,-3.3e-05,camera_link,14.483334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,147,14.500001,1783475385.230982,1.920496,-0.000556,-0.0,-0.000185,0.3,0.0,0.299842,-6.4e-05,camera_link,14.500001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,148,14.516667,1783475385.23243,1.925487,-0.000557,-0.0,-0.000185,0.3,0.0,0.299842,-6.4e-05,camera_link,14.516667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,149,14.533334,1783475385.23368,1.930479,-0.000558,0.0,-0.000185,0.3,0.0,0.299842,-6.4e-05,camera_link,14.533334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,150,14.550001,1783475385.240774,1.935471,-0.000558,1e-06,-0.000177,0.3,0.0,0.299245,-0.003876,camera_link,14.550001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,151,14.566667,1783475385.242749,1.940464,-0.000559,0.0,-0.000178,0.3,0.0,0.299245,-0.003876,camera_link,14.566667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,152,14.583334,1783475385.244068,1.945455,-0.00056,0.0,-0.000178,0.3,0.0,0.299245,-0.003876,camera_link,14.583334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,153,14.600001,1783475385.251005,1.950447,-0.00056,-0.0,-0.000177,0.3,0.0,0.299685,-6e-05,camera_link,14.600001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,154,14.616667,1783475385.252535,1.955438,-0.000561,0.0,-0.000177,0.3,0.0,0.299685,-6e-05,camera_link,14.616667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,155,14.633334,1783475385.253883,1.960428,-0.000563,1e-06,-0.000181,0.3,0.0,0.299685,-6e-05,camera_link,14.633334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,156,14.650001,1783475385.260661,1.965419,-0.000563,0.0,-0.000181,0.3,0.0,0.299816,0.000122,camera_link,14.650001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,157,14.666667,1783475385.262096,1.970411,-0.000564,0.0,-0.000181,0.3,0.0,0.299816,0.000122,camera_link,14.666667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,158,14.683334,1783475385.263443,1.975402,-0.000565,-0.0,-0.000181,0.3,0.0,0.299816,0.000122,camera_link,14.683334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,159,14.700001,1783475385.269724,1.980393,-0.000566,-0.0,-0.000181,0.3,0.0,0.299841,-0.00018,camera_link,14.700001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,160,14.716667,1783475385.271038,1.985384,-0.000567,0.0,-0.000181,0.3,0.0,0.299841,-0.00018,camera_link,14.716667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,161,14.733334,1783475385.272696,1.990375,-0.000568,1e-06,-0.000181,0.3,0.0,0.299841,-0.00018,camera_link,14.733334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,162,14.750001,1783475385.279461,1.995367,-0.000569,-0.0,-0.000181,0.3,0.0,0.299849,-0.000418,camera_link,14.750001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,163,14.766667,1783475385.280795,2.000358,-0.00057,-0.0,-0.000181,0.3,0.0,0.299849,-0.000418,camera_link,14.766667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,164,14.783334,1783475385.282005,2.00535,-0.000571,0.0,-0.00018,0.3,0.0,0.299849,-0.000418,camera_link,14.783334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,165,14.800001,1783475385.28846,2.010341,-0.000572,0.0,-0.00018,0.3,0.0,0.299832,-0.000338,camera_link,14.800001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,166,14.816667,1783475385.289776,2.015332,-0.000572,-0.0,-0.00018,0.3,0.0,0.299832,-0.000338,camera_link,14.816667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,167,14.833334,1783475385.290956,2.020323,-0.000573,0.0,-0.000178,0.3,0.0,0.299832,-0.000338,camera_link,14.833334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,168,14.850001,1783475385.297482,2.025314,-0.000574,0.0,-0.000178,0.3,0.0,0.299823,-0.00016,camera_link,14.850001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,169,14.866667,1783475385.299713,2.030306,-0.000575,0.0,-0.000177,0.3,0.0,0.299823,-0.00016,camera_link,14.866667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,170,14.883334,1783475385.301414,2.035298,-0.000576,0.0,-0.000176,0.3,0.0,0.299823,-0.00016,camera_link,14.883334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,171,14.900001,1783475385.309865,2.040289,-0.000577,0.0,-0.000176,0.3,0.0,0.299787,-0.000154,camera_link,14.900001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,172,14.916667,1783475385.311418,2.04528,-0.000578,1e-06,-0.000179,0.3,0.0,0.299787,-0.000154,camera_link,14.916667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,173,14.933334,1783475385.31351,2.05027,-0.000578,-0.0,-0.000179,0.3,0.0,0.299787,-0.000154,camera_link,14.933334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,174,14.950001,1783475385.320508,2.055261,-0.000579,0.0,-0.000179,0.3,0.0,0.299844,0.00047,camera_link,14.950001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,175,14.966667,1783475385.321946,2.060253,-0.00058,0.0,-0.000179,0.3,0.0,0.299844,0.00047,camera_link,14.966667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,176,14.983334,1783475385.323637,2.065243,-0.000581,0.0,-0.000179,0.3,0.0,0.299844,0.00047,camera_link,14.983334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,177,15.000001,1783475385.330094,2.070234,-0.000582,1e-06,-0.000183,0.3,0.0,0.299392,0.002106,camera_link,15.000001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,178,15.016667,1783475385.331512,2.075224,-0.000583,-0.0,-0.000184,0.3,0.0,0.299392,0.002106,camera_link,15.016667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,179,15.033334,1783475385.332971,2.080215,-0.000584,0.0,-0.000184,0.3,0.0,0.299392,0.002106,camera_link,15.033334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,180,15.050001,1783475385.339473,2.085207,-0.000585,0.0,-0.000184,0.3,0.0,0.299842,-4.1e-05,camera_link,15.050001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,181,15.066667,1783475385.3408,2.090199,-0.000586,0.0,-0.000183,0.3,0.0,0.299842,-4.1e-05,camera_link,15.066667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,182,15.083334,1783475385.342708,2.09519,-0.000587,-0.0,-0.000183,0.3,0.0,0.299842,-4.1e-05,camera_link,15.083334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,183,15.100001,1783475385.351871,2.100181,-0.000588,0.0,-0.000183,0.3,0.0,0.299828,3.4e-05,camera_link,15.100001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,184,15.116667,1783475385.354935,2.105172,-0.000589,0.0,-0.000183,0.3,0.0,0.299828,3.4e-05,camera_link,15.116667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,185,15.133334,1783475385.356979,2.110164,-0.00059,0.0,-0.000183,0.3,0.0,0.299828,3.4e-05,camera_link,15.133334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,186,15.150001,1783475385.369484,2.115155,-0.00059,0.0,-0.000182,0.3,0.0,0.299842,-0.000217,camera_link,15.150001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,187,15.166667,1783475385.37143,2.120146,-0.000591,-0.0,-0.000182,0.3,0.0,0.299842,-0.000217,camera_link,15.166667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,188,15.183334,1783475385.372982,2.125137,-0.000592,0.0,-0.000182,0.3,0.0,0.299842,-0.000217,camera_link,15.183334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,189,15.200001,1783475385.382982,2.130129,-0.000593,-0.0,-0.000182,0.3,0.0,0.299821,-1.1e-05,camera_link,15.200001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,190,15.216667,1783475385.385654,2.13512,-0.000594,-0.0,-0.000182,0.3,0.0,0.299821,-1.1e-05,camera_link,15.216667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,191,15.233334,1783475385.38981,2.140112,-0.000595,0.0,-0.000182,0.3,0.0,0.299821,-1.1e-05,camera_link,15.233334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,192,15.250001,1783475385.404994,2.145103,-0.000596,0.0,-0.000182,0.3,0.0,0.299838,-8.6e-05,camera_link,15.250001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,193,15.266667,1783475385.408326,2.150094,-0.000597,0.0,-0.000182,0.3,0.0,0.299838,-8.6e-05,camera_link,15.266667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,194,15.283334,1783475385.410289,2.155086,-0.000597,0.0,-0.00018,0.3,0.0,0.299838,-8.6e-05,camera_link,15.283334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,195,15.300001,1783475385.418283,2.160079,-0.000598,0.0,-0.00018,0.3,0.0,0.299819,-0.000528,camera_link,15.300001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,196,15.316667,1783475385.419773,2.165069,-0.000599,-0.0,-0.00018,0.3,0.0,0.299819,-0.000528,camera_link,15.316667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,197,15.333334,1783475385.421056,2.170059,-0.0006,0.0,-0.00018,0.3,0.0,0.299819,-0.000528,camera_link,15.333334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,198,15.350001,1783475385.427292,2.175051,-0.000601,0.0,-0.00018,0.3,0.0,0.299818,-1.9e-05,camera_link,15.350001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,199,15.366667,1783475385.428635,2.180042,-0.000602,0.0,-0.00018,0.3,0.0,0.299818,-1.9e-05,camera_link,15.366667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,200,15.383334,1783475385.430233,2.185033,-0.000603,-0.0,-0.000179,0.3,0.0,0.299818,-1.9e-05,camera_link,15.383334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,201,15.400001,1783475385.439605,2.190024,-0.000604,0.0,-0.000179,0.3,0.0,0.299847,0.000112,camera_link,15.400001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,202,15.416667,1783475385.441605,2.195016,-0.000605,-0.0,-0.000179,0.3,0.0,0.299847,0.000112,camera_link,15.416667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,203,15.433334,1783475385.443741,2.200007,-0.000606,0.0,-0.000179,0.3,0.0,0.299847,0.000112,camera_link,15.433334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,204,15.450001,1783475385.45602,2.204998,-0.000606,0.0,-0.000179,0.3,0.0,0.299827,3e-05,camera_link,15.450001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,205,15.466667,1783475385.458535,2.20999,-0.000607,-0.0,-0.000179,0.3,0.0,0.299827,3e-05,camera_link,15.466667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,206,15.483334,1783475385.461217,2.214981,-0.000608,-0.0,-0.000179,0.3,0.0,0.299827,3e-05,camera_link,15.483334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,207,15.500001,1783475385.473158,2.219973,-0.000609,0.0,-0.000178,0.3,0.0,0.299826,-0.000153,camera_link,15.500001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,208,15.516667,1783475385.477345,2.224964,-0.00061,-0.0,-0.000178,0.3,0.0,0.299826,-0.000153,camera_link,15.516667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,209,15.533334,1783475385.480156,2.229955,-0.000611,-0.0,-0.000178,0.3,0.0,0.299826,-0.000153,camera_link,15.533334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,210,15.550001,1783475385.498435,2.234946,-0.000612,0.0,-0.000179,0.3,0.0,0.299825,-3.9e-05,camera_link,15.550001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,211,15.566667,1783475385.503651,2.239938,-0.000613,-0.0,-0.000178,0.3,0.0,0.299825,-3.9e-05,camera_link,15.566667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,212,15.583334,1783475385.508999,2.244929,-0.000614,0.0,-0.000178,0.3,0.0,0.299825,-3.9e-05,camera_link,15.583334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,213,15.600001,1783475385.530345,2.249921,-0.000614,-0.0,-0.000178,0.3,0.0,0.299842,-0.000226,camera_link,15.600001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,214,15.616667,1783475385.534594,2.254912,-0.000615,0.0,-0.000178,0.3,0.0,0.299842,-0.000226,camera_link,15.616667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,215,15.633334,1783475385.538935,2.259903,-0.000616,-0.0,-0.000178,0.3,0.0,0.299842,-0.000226,camera_link,15.633334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,216,15.650001,1783475385.556087,2.264895,-0.000617,0.0,-0.000178,0.3,0.0,0.299845,0.000457,camera_link,15.650001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,217,15.666667,1783475385.559385,2.269887,-0.000618,0.0,-0.000178,0.3,0.0,0.299845,0.000457,camera_link,15.666667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,218,15.683334,1783475385.562544,2.274878,-0.000619,-0.0,-0.000178,0.3,0.0,0.299845,0.000457,camera_link,15.683334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,219,15.700001,1783475385.578507,2.279869,-0.00062,-0.0,-0.000178,0.3,0.0,0.299851,-0.000391,camera_link,15.700001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,220,15.716667,1783475385.581332,2.28486,-0.000621,0.0,-0.000178,0.3,0.0,0.299851,-0.000391,camera_link,15.716667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,221,15.733334,1783475385.583438,2.289851,-0.000622,0.0,-0.000178,0.3,0.0,0.299851,-0.000391,camera_link,15.733334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,222,15.750001,1783475385.604289,2.294843,-0.000623,0.0,-0.000178,0.3,0.0,0.299826,-9.3e-05,camera_link,15.750001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,223,15.766667,1783475385.608657,2.299834,-0.000623,-0.0,-0.000178,0.3,0.0,0.299826,-9.3e-05,camera_link,15.766667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,224,15.783334,1783475385.611477,2.304826,-0.000624,0.0,-0.000177,0.3,0.0,0.299826,-9.3e-05,camera_link,15.783334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,225,15.800001,1783475385.619856,2.309818,-0.000625,0.0,-0.000177,0.3,0.0,0.299854,-0.000217,camera_link,15.800001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,226,15.816667,1783475385.622037,2.314809,-0.000626,0.0,-0.000177,0.3,0.0,0.299854,-0.000217,camera_link,15.816667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,227,15.833334,1783475385.6234,2.319801,-0.000627,0.0,-0.000177,0.3,0.0,0.299854,-0.000217,camera_link,15.833334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,228,15.850001,1783475385.630605,2.324792,-0.000628,1e-06,-0.00018,0.3,0.0,0.299442,0.002002,camera_link,15.850001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,229,15.866667,1783475385.63251,2.329782,-0.000629,0.0,-0.00018,0.3,0.0,0.299442,0.002002,camera_link,15.866667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,230,15.883334,1783475385.63444,2.334773,-0.00063,0.0,-0.00018,0.3,0.0,0.299442,0.002002,camera_link,15.883334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,231,15.900001,1783475385.642265,2.339763,-0.000631,0.0,-0.00018,0.3,0.0,0.299813,-0.000136,camera_link,15.900001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,232,15.916667,1783475385.643751,2.344755,-0.000632,0.0,-0.00018,0.3,0.0,0.299813,-0.000136,camera_link,15.916667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,233,15.933334,1783475385.645076,2.349746,-0.000633,0.0,-0.000179,0.3,0.0,0.299813,-0.000136,camera_link,15.933334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,234,15.950001,1783475385.65361,2.354738,-0.000633,0.0,-0.00018,0.3,0.0,0.299852,5.4e-05,camera_link,15.950001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,235,15.966667,1783475385.654984,2.359729,-0.000634,0.0,-0.000179,0.3,0.0,0.299852,5.4e-05,camera_link,15.966667,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,236,15.983334,1783475385.656207,2.364721,-0.000635,0.0,-0.000179,0.3,0.0,0.299852,5.4e-05,camera_link,15.983334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,237,16.000001,1783475385.666138,2.369712,-0.000636,0.0,-0.000179,0.3,0.0,0.299841,-0.000239,camera_link,16.000001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,238,16.016668,1783475385.668512,2.374704,-0.000637,0.0,-0.000179,0.3,0.0,0.299841,-0.000239,camera_link,16.016668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,239,16.033334,1783475385.669982,2.379695,-0.000638,-0.0,-0.000178,0.3,0.0,0.299841,-0.000239,camera_link,16.033334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,240,16.050001,1783475385.679751,2.384687,-0.000639,0.0,-0.000178,0.3,0.0,0.299875,0.000272,camera_link,16.050001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,241,16.066668,1783475385.681427,2.389679,-0.00064,0.0,-0.000178,0.3,0.0,0.299875,0.000272,camera_link,16.066668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,242,16.083334,1783475385.683716,2.39467,-0.000641,-0.0,-0.000178,0.3,0.0,0.299875,0.000272,camera_link,16.083334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,243,16.100001,1783475385.694143,2.399662,-0.000642,0.0,-0.000178,0.3,0.0,0.299854,-0.000308,camera_link,16.100001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,244,16.116668,1783475385.697773,2.404653,-0.000642,0.0,-0.000178,0.3,0.0,0.299854,-0.000308,camera_link,16.116668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,245,16.133334,1783475385.700108,2.409645,-0.000643,0.0,-0.000177,0.3,0.0,0.299854,-0.000308,camera_link,16.133334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,246,16.150001,1783475385.709558,2.414636,-0.000644,0.0,-0.000177,0.3,0.0,0.299845,-0.000471,camera_link,16.150001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,247,16.166668,1783475385.711927,2.419627,-0.000645,0.0,-0.000177,0.3,0.0,0.299845,-0.000471,camera_link,16.166668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,248,16.183334,1783475385.7142,2.424618,-0.000646,0.0,-0.000177,0.3,0.0,0.299845,-0.000471,camera_link,16.183334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,249,16.200001,1783475385.721768,2.429609,-0.000647,0.0,-0.000177,0.3,0.0,0.299836,-0.000332,camera_link,16.200001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,250,16.216668,1783475385.723733,2.434601,-0.000648,0.0,-0.000177,0.3,0.0,0.299836,-0.000332,camera_link,16.216668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,251,16.233334,1783475385.726715,2.439592,-0.000649,0.0,-0.000177,0.3,0.0,0.299836,-0.000332,camera_link,16.233334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,252,16.250001,1783475385.738336,2.444582,-0.00065,0.0,-0.000176,0.3,0.0,0.299827,-0.000197,camera_link,16.250001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,253,16.266668,1783475385.74014,2.449574,-0.00065,0.0,-0.000176,0.3,0.0,0.299827,-0.000197,camera_link,16.266668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,254,16.283334,1783475385.741899,2.454565,-0.000651,0.0,-0.000176,0.3,0.0,0.299827,-0.000197,camera_link,16.283334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,255,16.300001,1783475385.748983,2.459557,-0.000652,0.0,-0.000176,0.3,0.0,0.299837,-0.000349,camera_link,16.300001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,256,16.316668,1783475385.751096,2.464548,-0.000653,-0.0,-0.000176,0.3,0.0,0.299837,-0.000349,camera_link,16.316668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,257,16.333334,1783475385.752757,2.46954,-0.000654,-0.0,-0.000176,0.3,0.0,0.299837,-0.000349,camera_link,16.333334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,258,16.350001,1783475385.7624,2.474532,-0.000655,0.0,-0.000176,0.3,0.0,0.299848,2.1e-05,camera_link,16.350001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,259,16.366668,1783475385.764388,2.479523,-0.000656,-0.0,-0.000176,0.3,0.0,0.299848,2.1e-05,camera_link,16.366668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,260,16.383334,1783475385.766697,2.484514,-0.000657,-0.0,-0.000176,0.3,0.0,0.299848,2.1e-05,camera_link,16.383334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,261,16.400001,1783475385.773955,2.489506,-0.000657,0.0,-0.000175,0.3,0.0,0.29982,-6.9e-05,camera_link,16.400001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,262,16.416668,1783475385.77565,2.494498,-0.000658,0.0,-0.000175,0.3,0.0,0.29982,-6.9e-05,camera_link,16.416668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,263,16.433334,1783475385.77694,2.499488,-0.000659,0.0,-0.000175,0.3,0.0,0.29982,-6.9e-05,camera_link,16.433334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,264,16.450001,1783475385.783848,2.504479,-0.00066,-0.0,-0.000175,0.3,0.0,0.299798,1.4e-05,camera_link,16.450001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,265,16.466668,1783475385.785409,2.509471,-0.000661,0.0,-0.000175,0.3,0.0,0.299798,1.4e-05,camera_link,16.466668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,266,16.483334,1783475385.788105,2.514462,-0.000662,0.0,-0.000175,0.3,0.0,0.299798,1.4e-05,camera_link,16.483334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,267,16.500001,1783475385.797917,2.519454,-0.000663,-0.0,-0.000175,0.3,0.0,0.299849,-0.000125,camera_link,16.500001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,268,16.516668,1783475385.799596,2.524446,-0.000664,0.0,-0.000175,0.3,0.0,0.299849,-0.000125,camera_link,16.516668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,269,16.533334,1783475385.801564,2.529438,-0.000664,0.0,-0.000174,0.3,0.0,0.299849,-0.000125,camera_link,16.533334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,270,16.550001,1783475385.808914,2.534429,-0.000665,-0.0,-0.000174,0.3,0.0,0.299818,2e-05,camera_link,16.550001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,271,16.566668,1783475385.811408,2.53942,-0.000666,0.0,-0.000174,0.3,0.0,0.299818,2e-05,camera_link,16.566668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,272,16.583334,1783475385.813322,2.544412,-0.000667,-0.0,-0.000174,0.3,0.0,0.299818,2e-05,camera_link,16.583334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,273,16.600001,1783475385.824295,2.549403,-0.000668,-0.0,-0.000174,0.3,0.0,0.299785,0.000194,camera_link,16.600001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,274,16.616668,1783475385.826374,2.554395,-0.000669,0.0,-0.000174,0.3,0.0,0.299785,0.000194,camera_link,16.616668,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,275,16.633334,1783475385.828,2.559386,-0.00067,0.0,-0.000173,0.3,0.0,0.299785,0.000194,camera_link,16.633334,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,276,16.650001,1783475385.835987,2.564377,-0.000671,0.0,-0.000173,0.3,0.0,0.299843,-9.7e-05,camera_link,16.650001,manual_cmd_vel,,nominal,
manual_arc_20260708_024944,277,16.666668,1783475385.838214,2.569369,-0.000671,-0.0,-0.000173,0.3,0.0,0.299843,-9.7e-05,camera_link,16.666668,manual_cmd_vel,,nominal,
