episode_id,step_idx,sim_time,wall_time,robot_position_x,robot_position_y,robot_position_z,robot_yaw,linear_velocity_cmd,angular_velocity_cmd,odom_linear_velocity,odom_angular_velocity,camera_frame_id,image_timestamp,policy_mode,stop_signal,safety_state,notes,shadow_gnm_enabled,shadow_gnm_status,shadow_gnm_model_path,shadow_gnm_latency_ms,shadow_gnm_candidate_linear_velocity,shadow_gnm_candidate_angular_velocity,shadow_gnm_candidate_waypoint_x,shadow_gnm_candidate_waypoint_y,shadow_gnm_goal_distance,shadow_gnm_confidence,shadow_gnm_error,actual_controller,actual_linear_velocity_cmd,actual_angular_velocity_cmd,goal_id,distance_to_goal_m,gnm_control_enabled,gnm_action_raw_linear_velocity,gnm_action_raw_angular_velocity,gnm_action_clipped_linear_velocity,gnm_action_clipped_angular_velocity,action_clipped,watchdog_state,emergency_stop_triggered,stop_reason,stop_head_enabled,stop_head_mode,stop_head_model_path,stop_head_latency_ms,stop_probability,stop_decision_shadow,stop_threshold,stop_reason_shadow,distance_to_goal_at_stop_signal,nearest_goal_distance_so_far,overshoot_detected,would_have_stopped_step,would_have_stopped_sim_time,stop_authority_enabled
hospital_low_curvature_C_20260708_143004,472,17.583334,1783517414.208469,0.892295,-0.893095,-0.0,2.356676,0.2,0.044964,0.199866,-0.00289,camera_link,17.583334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.82,0.3,0.045,0.7301,0.0329,7.15,,,gnm_closed_loop,0.2,0.044964,hospital_goal_C,1.4858,True,0.3,0.044964,0.2,0.044964,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.129,0.0,False,0.5,,,1.489,False,,,False
hospital_low_curvature_C_20260708_143004,473,17.600001,1783517414.210346,0.889943,-0.890746,-0.0,2.356677,0.2,0.044964,0.199866,-0.00289,camera_link,17.600001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.82,0.3,0.045,0.7301,0.0329,7.15,,,gnm_closed_loop,0.2,0.044964,hospital_goal_C,1.4825,True,0.3,0.044964,0.2,0.044964,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.129,0.0,False,0.5,,,1.489,False,,,False
hospital_low_curvature_C_20260708_143004,474,17.616668,1783517414.238387,0.887591,-0.888396,-0.0,2.356679,0.2,0.046546,0.19989,-0.002438,camera_link,17.616668,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,16.09,0.3,0.0465,0.7299,0.034,7.02,,,gnm_closed_loop,0.2,0.046546,hospital_goal_C,1.4793,True,0.3,0.046546,0.2,0.046546,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.113,0.0,False,0.5,,,1.4793,False,,,False
hospital_low_curvature_C_20260708_143004,475,17.633334,1783517414.241299,0.885239,-0.886046,-0.0,2.356681,0.2,0.046546,0.19989,-0.002438,camera_link,17.633334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,16.09,0.3,0.0465,0.7299,0.034,7.02,,,gnm_closed_loop,0.2,0.046546,hospital_goal_C,1.4761,True,0.3,0.046546,0.2,0.046546,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.113,0.0,False,0.5,,,1.4793,False,,,False
hospital_low_curvature_C_20260708_143004,476,17.650001,1783517414.24315,0.882887,-0.883696,-0.0,2.356682,0.2,0.046546,0.19989,-0.002438,camera_link,17.650001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,16.09,0.3,0.0465,0.7299,0.034,7.02,,,gnm_closed_loop,0.2,0.046546,hospital_goal_C,1.4729,True,0.3,0.046546,0.2,0.046546,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.113,0.0,False,0.5,,,1.4793,False,,,False
hospital_low_curvature_C_20260708_143004,477,17.666668,1783517414.267778,0.880535,-0.881346,-0.0,2.356684,0.2,0.047031,0.199861,-0.002813,camera_link,17.666668,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.87,0.3,0.047,0.7314,0.0344,6.97,,,gnm_closed_loop,0.2,0.047031,hospital_goal_C,1.4697,True,0.3,0.047031,0.2,0.047031,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.125,0.0,False,0.5,,,1.4697,False,,,False
hospital_low_curvature_C_20260708_143004,478,17.683334,1783517414.269927,0.878183,-0.878996,-0.0,2.356686,0.2,0.047031,0.199861,-0.002813,camera_link,17.683334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.87,0.3,0.047,0.7314,0.0344,6.97,,,gnm_closed_loop,0.2,0.047031,hospital_goal_C,1.4665,True,0.3,0.047031,0.2,0.047031,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.125,0.0,False,0.5,,,1.4697,False,,,False
hospital_low_curvature_C_20260708_143004,479,17.700001,1783517414.271707,0.875831,-0.876646,-0.0,2.356687,0.2,0.047031,0.199861,-0.002813,camera_link,17.700001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.87,0.3,0.047,0.7314,0.0344,6.97,,,gnm_closed_loop,0.2,0.047031,hospital_goal_C,1.4633,True,0.3,0.047031,0.2,0.047031,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.125,0.0,False,0.5,,,1.4697,False,,,False
hospital_low_curvature_C_20260708_143004,480,17.716668,1783517414.29554,0.873479,-0.874296,-0.0,2.356689,0.2,0.048433,0.19987,-0.00278,camera_link,17.716668,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.96,0.3,0.0484,0.7293,0.0353,6.91,,,gnm_closed_loop,0.2,0.048433,hospital_goal_C,1.4601,True,0.3,0.048433,0.2,0.048433,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.117,0.0,False,0.5,,,1.4601,False,,,False
hospital_low_curvature_C_20260708_143004,481,17.733334,1783517414.297699,0.871127,-0.871947,-0.0,2.356691,0.2,0.048433,0.19987,-0.00278,camera_link,17.733334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.96,0.3,0.0484,0.7293,0.0353,6.91,,,gnm_closed_loop,0.2,0.048433,hospital_goal_C,1.4569,True,0.3,0.048433,0.2,0.048433,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.117,0.0,False,0.5,,,1.4601,False,,,False
