episode_id,step_idx,sim_time,wall_time,robot_position_x,robot_position_y,robot_position_z,robot_yaw,linear_velocity_cmd,angular_velocity_cmd,odom_linear_velocity,odom_angular_velocity,camera_frame_id,image_timestamp,policy_mode,stop_signal,safety_state,notes,shadow_gnm_enabled,shadow_gnm_status,shadow_gnm_model_path,shadow_gnm_latency_ms,shadow_gnm_candidate_linear_velocity,shadow_gnm_candidate_angular_velocity,shadow_gnm_candidate_waypoint_x,shadow_gnm_candidate_waypoint_y,shadow_gnm_goal_distance,shadow_gnm_confidence,shadow_gnm_error,actual_controller,actual_linear_velocity_cmd,actual_angular_velocity_cmd,goal_id,distance_to_goal_m,gnm_control_enabled,gnm_action_raw_linear_velocity,gnm_action_raw_angular_velocity,gnm_action_clipped_linear_velocity,gnm_action_clipped_angular_velocity,action_clipped,watchdog_state,emergency_stop_triggered,stop_reason,stop_head_enabled,stop_head_mode,stop_head_model_path,stop_head_latency_ms,stop_probability,stop_decision_shadow,stop_threshold,stop_reason_shadow,distance_to_goal_at_stop_signal,nearest_goal_distance_so_far,overshoot_detected,would_have_stopped_step,would_have_stopped_sim_time,stop_authority_enabled
hospital_straight_medium_B_20260708_142905,362,15.750001,1783517352.600956,1.15129,-1.151352,-0.0,2.35602,0.2,-0.023416,0.199825,0.001952,camera_link,15.750001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.99,0.3,-0.0234,0.7281,-0.0171,10.34,,,gnm_closed_loop,0.2,-0.023416,hospital_goal_B,2.802,True,0.3,-0.023416,0.2,-0.023416,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.118,0.0,False,0.5,,,2.8087,False,,,False
hospital_straight_medium_B_20260708_142905,363,15.766667,1783517352.625163,1.148939,-1.149,-0.0,2.35602,0.2,-0.023128,0.199841,0.000881,camera_link,15.766667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.12,0.3,-0.0231,0.7278,-0.0168,10.28,,,gnm_closed_loop,0.2,-0.023128,hospital_goal_B,2.7987,True,0.3,-0.023128,0.2,-0.023128,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.129,0.0,False,0.5,,,2.7987,False,,,False
hospital_straight_medium_B_20260708_142905,364,15.783334,1783517352.627594,1.146589,-1.146649,-0.0,2.356019,0.2,-0.023128,0.199841,0.000881,camera_link,15.783334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.12,0.3,-0.0231,0.7278,-0.0168,10.28,,,gnm_closed_loop,0.2,-0.023128,hospital_goal_B,2.7954,True,0.3,-0.023128,0.2,-0.023128,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.129,0.0,False,0.5,,,2.7987,False,,,False
hospital_straight_medium_B_20260708_142905,365,15.800001,1783517352.629635,1.144238,-1.144297,-0.0,2.356018,0.2,-0.023128,0.199841,0.000881,camera_link,15.800001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.12,0.3,-0.0231,0.7278,-0.0168,10.28,,,gnm_closed_loop,0.2,-0.023128,hospital_goal_B,2.792,True,0.3,-0.023128,0.2,-0.023128,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.129,0.0,False,0.5,,,2.7987,False,,,False
hospital_straight_medium_B_20260708_142905,366,15.816667,1783517352.653404,1.141888,-1.141946,-0.0,2.356017,0.2,-0.022922,0.199831,0.000957,camera_link,15.816667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.94,0.3,-0.0229,0.7277,-0.0167,10.19,,,gnm_closed_loop,0.2,-0.022922,hospital_goal_B,2.7887,True,0.3,-0.022922,0.2,-0.022922,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.114,0.0,False,0.5,,,2.7887,False,,,False
hospital_straight_medium_B_20260708_142905,367,15.833334,1783517352.655675,1.139538,-1.139595,-0.0,2.356016,0.2,-0.022922,0.199831,0.000957,camera_link,15.833334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.94,0.3,-0.0229,0.7277,-0.0167,10.19,,,gnm_closed_loop,0.2,-0.022922,hospital_goal_B,2.7854,True,0.3,-0.022922,0.2,-0.022922,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.114,0.0,False,0.5,,,2.7887,False,,,False
hospital_straight_medium_B_20260708_142905,368,15.850001,1783517352.657502,1.137187,-1.137243,-0.0,2.356016,0.2,-0.022922,0.199831,0.000957,camera_link,15.850001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.94,0.3,-0.0229,0.7277,-0.0167,10.19,,,gnm_closed_loop,0.2,-0.022922,hospital_goal_B,2.7821,True,0.3,-0.022922,0.2,-0.022922,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.114,0.0,False,0.5,,,2.7887,False,,,False
hospital_straight_medium_B_20260708_142905,369,15.866667,1783517352.680845,1.134836,-1.134892,-0.0,2.356015,0.2,-0.023276,0.199842,0.000809,camera_link,15.866667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.91,0.3,-0.0233,0.7292,-0.017,10.14,,,gnm_closed_loop,0.2,-0.023276,hospital_goal_B,2.7787,True,0.3,-0.023276,0.2,-0.023276,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.117,0.0,False,0.5,,,2.7787,False,,,False
hospital_straight_medium_B_20260708_142905,370,15.883334,1783517352.683176,1.132486,-1.132541,-0.0,2.356014,0.2,-0.023276,0.199842,0.000809,camera_link,15.883334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.91,0.3,-0.0233,0.7292,-0.017,10.14,,,gnm_closed_loop,0.2,-0.023276,hospital_goal_B,2.7754,True,0.3,-0.023276,0.2,-0.023276,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.117,0.0,False,0.5,,,2.7787,False,,,False
hospital_straight_medium_B_20260708_142905,371,15.900001,1783517352.685185,1.130136,-1.130189,-0.0,2.356014,0.2,-0.023276,0.199842,0.000809,camera_link,15.900001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.91,0.3,-0.0233,0.7292,-0.017,10.14,,,gnm_closed_loop,0.2,-0.023276,hospital_goal_B,2.7721,True,0.3,-0.023276,0.2,-0.023276,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.117,0.0,False,0.5,,,2.7787,False,,,False
hospital_straight_medium_B_20260708_142905,372,15.916667,1783517352.708069,1.127786,-1.127838,-0.0,2.356013,0.2,-0.022544,0.199851,0.000751,camera_link,15.916667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.71,0.3,-0.0225,0.7343,-0.0166,10.13,,,gnm_closed_loop,0.2,-0.022544,hospital_goal_B,2.7688,True,0.3,-0.022544,0.2,-0.022544,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.129,0.0,False,0.5,,,2.7688,False,,,False
