episode_id,step_idx,sim_time,wall_time,robot_position_x,robot_position_y,robot_position_z,robot_yaw,linear_velocity_cmd,angular_velocity_cmd,odom_linear_velocity,odom_angular_velocity,camera_frame_id,image_timestamp,policy_mode,stop_signal,safety_state,notes,shadow_gnm_enabled,shadow_gnm_status,shadow_gnm_model_path,shadow_gnm_latency_ms,shadow_gnm_candidate_linear_velocity,shadow_gnm_candidate_angular_velocity,shadow_gnm_candidate_waypoint_x,shadow_gnm_candidate_waypoint_y,shadow_gnm_goal_distance,shadow_gnm_confidence,shadow_gnm_error,actual_controller,actual_linear_velocity_cmd,actual_angular_velocity_cmd,gnm_control_enabled,gnm_action_raw_linear_velocity,gnm_action_raw_angular_velocity,gnm_action_clipped_linear_velocity,gnm_action_clipped_angular_velocity,action_clipped,watchdog_state,emergency_stop_triggered,stop_reason
gnm_closed_loop_20260708_031730,0,13.216667,1783477053.138117,1.1936,-0.000425,0.0,2e-05,0.2,-0.068434,-0.000149,-0.000169,camera_link,13.216667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.34,0.3,-0.0684,0.6268,-0.043,16.47,,,gnm_closed_loop,0.2,-0.068434,True,0.3,-0.068434,0.2,-0.068434,True,armed,False,
gnm_closed_loop_20260708_031730,1,13.233334,1783477053.140411,1.194809,-0.000425,-0.0,1e-05,0.2,-0.068434,-0.000149,-0.000169,camera_link,13.233334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.34,0.3,-0.0684,0.6268,-0.043,16.47,,,gnm_closed_loop,0.2,-0.068434,True,0.3,-0.068434,0.2,-0.068434,True,armed,False,
gnm_closed_loop_20260708_031730,2,13.250001,1783477053.142179,1.197172,-0.000425,0.0,-4.4e-05,0.2,-0.068434,-0.000149,-0.000169,camera_link,13.250001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.34,0.3,-0.0684,0.6268,-0.043,16.47,,,gnm_closed_loop,0.2,-0.068434,True,0.3,-0.068434,0.2,-0.068434,True,armed,False,
gnm_closed_loop_20260708_031730,3,13.266667,1783477053.163381,1.200254,-0.000424,0.0,-5e-05,0.2,-0.068082,0.196409,0.004743,camera_link,13.266667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.95,0.3,-0.0681,0.6271,-0.0428,16.47,,,gnm_closed_loop,0.2,-0.068082,True,0.3,-0.068082,0.2,-0.068082,True,armed,False,
gnm_closed_loop_20260708_031730,4,13.283334,1783477053.166664,1.203552,-0.000424,-0.0,-5.6e-05,0.2,-0.068082,0.196409,0.004743,camera_link,13.283334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.95,0.3,-0.0681,0.6271,-0.0428,16.47,,,gnm_closed_loop,0.2,-0.068082,True,0.3,-0.068082,0.2,-0.068082,True,armed,False,
gnm_closed_loop_20260708_031730,5,13.300001,1783477053.16906,1.206875,-0.000424,-0.0,-6.1e-05,0.2,-0.068082,0.196409,0.004743,camera_link,13.300001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.95,0.3,-0.0681,0.6271,-0.0428,16.47,,,gnm_closed_loop,0.2,-0.068082,True,0.3,-0.068082,0.2,-0.068082,True,armed,False,
gnm_closed_loop_20260708_031730,6,13.316667,1783477053.190809,1.210198,-0.000424,-0.0,-6.8e-05,0.2,-0.068228,0.199796,0.004922,camera_link,13.316667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.38,0.3,-0.0682,0.627,-0.0428,16.48,,,gnm_closed_loop,0.2,-0.068228,True,0.3,-0.068228,0.2,-0.068228,True,armed,False,
gnm_closed_loop_20260708_031730,7,13.333334,1783477053.193433,1.213522,-0.000424,-0.0,-7.4e-05,0.2,-0.068228,0.199796,0.004922,camera_link,13.333334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.38,0.3,-0.0682,0.627,-0.0428,16.48,,,gnm_closed_loop,0.2,-0.068228,True,0.3,-0.068228,0.2,-0.068228,True,armed,False,
gnm_closed_loop_20260708_031730,8,13.350001,1783477053.195247,1.216846,-0.000425,-0.0,-8.1e-05,0.2,-0.068228,0.199796,0.004922,camera_link,13.350001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.38,0.3,-0.0682,0.627,-0.0428,16.48,,,gnm_closed_loop,0.2,-0.068228,True,0.3,-0.068228,0.2,-0.068228,True,armed,False,
gnm_closed_loop_20260708_031730,9,13.366667,1783477053.217045,1.220172,-0.000425,-0.0,-8.6e-05,0.2,-0.068066,0.199731,0.005029,camera_link,13.366667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.2,0.3,-0.0681,0.6272,-0.0428,16.48,,,gnm_closed_loop,0.2,-0.068066,True,0.3,-0.068066,0.2,-0.068066,True,armed,False,
gnm_closed_loop_20260708_031730,10,13.383334,1783477053.21924,1.223495,-0.000425,-0.0,-9.3e-05,0.2,-0.068066,0.199731,0.005029,camera_link,13.383334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.2,0.3,-0.0681,0.6272,-0.0428,16.48,,,gnm_closed_loop,0.2,-0.068066,True,0.3,-0.068066,0.2,-0.068066,True,armed,False,
gnm_closed_loop_20260708_031730,11,13.400001,1783477053.22147,1.22682,-0.000425,1e-06,-9.4e-05,0.2,-0.068066,0.199731,0.005029,camera_link,13.400001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.2,0.3,-0.0681,0.6272,-0.0428,16.48,,,gnm_closed_loop,0.2,-0.068066,True,0.3,-0.068066,0.2,-0.068066,True,armed,False,
gnm_closed_loop_20260708_031730,12,13.416667,1783477053.243473,1.230145,-0.000425,0.0,-9.6e-05,0.2,-0.068023,0.199593,0.002748,camera_link,13.416667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.78,0.3,-0.068,0.6273,-0.0427,16.48,,,gnm_closed_loop,0.2,-0.068023,True,0.3,-0.068023,0.2,-0.068023,True,armed,False,
gnm_closed_loop_20260708_031730,13,13.433334,1783477053.246767,1.233469,-0.000425,0.0,-0.000102,0.2,-0.068023,0.199593,0.002748,camera_link,13.433334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.78,0.3,-0.068,0.6273,-0.0427,16.48,,,gnm_closed_loop,0.2,-0.068023,True,0.3,-0.068023,0.2,-0.068023,True,armed,False,
gnm_closed_loop_20260708_031730,14,13.450001,1783477053.248664,1.236793,-0.000425,-0.0,-0.000108,0.2,-0.068023,0.199593,0.002748,camera_link,13.450001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.78,0.3,-0.068,0.6273,-0.0427,16.48,,,gnm_closed_loop,0.2,-0.068023,True,0.3,-0.068023,0.2,-0.068023,True,armed,False,
gnm_closed_loop_20260708_031730,15,13.466667,1783477053.277854,1.240117,-0.000425,-0.0,-0.000115,0.2,-0.068325,0.199834,0.005347,camera_link,13.466667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,16.73,0.3,-0.0683,0.627,-0.0429,16.48,,,gnm_closed_loop,0.2,-0.068325,True,0.3,-0.068325,0.2,-0.068325,True,armed,False,
gnm_closed_loop_20260708_031730,16,13.483334,1783477053.279855,1.243441,-0.000425,-0.0,-0.000122,0.2,-0.068325,0.199834,0.005347,camera_link,13.483334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,16.73,0.3,-0.0683,0.627,-0.0429,16.48,,,gnm_closed_loop,0.2,-0.068325,True,0.3,-0.068325,0.2,-0.068325,True,armed,False,
gnm_closed_loop_20260708_031730,17,13.500001,1783477053.282219,1.246767,-0.000425,1e-06,-0.000125,0.2,-0.068325,0.199834,0.005347,camera_link,13.500001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,16.73,0.3,-0.0683,0.627,-0.0429,16.48,,,gnm_closed_loop,0.2,-0.068325,True,0.3,-0.068325,0.2,-0.068325,True,armed,False,
gnm_closed_loop_20260708_031730,18,13.516667,1783477053.30557,1.250092,-0.000426,0.0,-0.00013,0.2,-0.06841,0.199711,0.004985,camera_link,13.516667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.8,0.3,-0.0684,0.6264,-0.0429,16.47,,,gnm_closed_loop,0.2,-0.06841,True,0.3,-0.06841,0.2,-0.06841,True,armed,False,
gnm_closed_loop_20260708_031730,19,13.533334,1783477053.308078,1.253417,-0.000426,1e-06,-0.000133,0.2,-0.06841,0.199711,0.004985,camera_link,13.533334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.8,0.3,-0.0684,0.6264,-0.0429,16.47,,,gnm_closed_loop,0.2,-0.06841,True,0.3,-0.06841,0.2,-0.06841,True,armed,False,
gnm_closed_loop_20260708_031730,20,13.550001,1783477053.309854,1.256741,-0.000426,0.0,-0.000139,0.2,-0.06841,0.199711,0.004985,camera_link,13.550001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.8,0.3,-0.0684,0.6264,-0.0429,16.47,,,gnm_closed_loop,0.2,-0.06841,True,0.3,-0.06841,0.2,-0.06841,True,armed,False,
gnm_closed_loop_20260708_031730,21,13.566667,1783477053.331733,1.260066,-0.000427,2e-06,-0.000153,0.2,-0.068392,0.1983,0.001291,camera_link,13.566667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.98,0.3,-0.0684,0.6267,-0.0429,16.47,,,gnm_closed_loop,0.2,-0.068392,True,0.3,-0.068392,0.2,-0.068392,True,armed,False,
gnm_closed_loop_20260708_031730,22,13.583334,1783477053.333789,1.263384,-0.000428,-0.0,-0.000159,0.2,-0.068392,0.1983,0.001291,camera_link,13.583334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.98,0.3,-0.0684,0.6267,-0.0429,16.47,,,gnm_closed_loop,0.2,-0.068392,True,0.3,-0.068392,0.2,-0.068392,True,armed,False,
gnm_closed_loop_20260708_031730,23,13.600001,1783477053.336131,1.266705,-0.000429,1e-06,-0.000169,0.2,-0.068392,0.1983,0.001291,camera_link,13.600001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.98,0.3,-0.0684,0.6267,-0.0429,16.47,,,gnm_closed_loop,0.2,-0.068392,True,0.3,-0.068392,0.2,-0.068392,True,armed,False,
gnm_closed_loop_20260708_031730,24,13.616667,1783477053.360964,1.270028,-0.000429,-0.0,-0.000175,0.2,-0.067998,0.199923,0.005275,camera_link,13.616667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.4,0.3,-0.068,0.6272,-0.0427,16.46,,,gnm_closed_loop,0.2,-0.067998,True,0.3,-0.067998,0.2,-0.067998,True,armed,False,
gnm_closed_loop_20260708_031730,25,13.633334,1783477053.36392,1.273349,-0.00043,0.0,-0.000182,0.2,-0.067998,0.199923,0.005275,camera_link,13.633334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.4,0.3,-0.068,0.6272,-0.0427,16.46,,,gnm_closed_loop,0.2,-0.067998,True,0.3,-0.067998,0.2,-0.067998,True,armed,False,
gnm_closed_loop_20260708_031730,26,13.650001,1783477053.365728,1.276675,-0.00043,1e-06,-0.000184,0.2,-0.067998,0.199923,0.005275,camera_link,13.650001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.4,0.3,-0.068,0.6272,-0.0427,16.46,,,gnm_closed_loop,0.2,-0.067998,True,0.3,-0.067998,0.2,-0.067998,True,armed,False,
gnm_closed_loop_20260708_031730,27,13.666667,1783477053.388926,1.28,-0.000431,0.0,-0.00019,0.2,-0.06827,0.199865,0.004769,camera_link,13.666667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.21,0.3,-0.0683,0.6275,-0.0429,16.47,,,gnm_closed_loop,0.2,-0.06827,True,0.3,-0.06827,0.2,-0.06827,True,armed,False,
gnm_closed_loop_20260708_031730,28,13.683334,1783477053.391743,1.283324,-0.000431,-0.0,-0.000196,0.2,-0.06827,0.199865,0.004769,camera_link,13.683334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.21,0.3,-0.0683,0.6275,-0.0429,16.47,,,gnm_closed_loop,0.2,-0.06827,True,0.3,-0.06827,0.2,-0.06827,True,armed,False,
gnm_closed_loop_20260708_031730,29,13.700001,1783477053.394048,1.286648,-0.000432,-0.0,-0.000201,0.2,-0.06827,0.199865,0.004769,camera_link,13.700001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.21,0.3,-0.0683,0.6275,-0.0429,16.47,,,gnm_closed_loop,0.2,-0.06827,True,0.3,-0.06827,0.2,-0.06827,True,armed,False,
gnm_closed_loop_20260708_031730,30,13.716667,1783477053.416682,1.289969,-0.000432,2e-06,-0.000208,0.2,-0.068304,0.199609,0.006766,camera_link,13.716667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.09,0.3,-0.0683,0.6277,-0.0429,16.46,,,gnm_closed_loop,0.2,-0.068304,True,0.3,-0.068304,0.2,-0.068304,True,armed,False,
gnm_closed_loop_20260708_031730,31,13.733334,1783477053.419693,1.293294,-0.000433,-0.0,-0.000215,0.2,-0.068304,0.199609,0.006766,camera_link,13.733334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.09,0.3,-0.0683,0.6277,-0.0429,16.46,,,gnm_closed_loop,0.2,-0.068304,True,0.3,-0.068304,0.2,-0.068304,True,armed,False,
gnm_closed_loop_20260708_031730,32,13.750001,1783477053.421418,1.296618,-0.000433,-0.0,-0.000222,0.2,-0.068304,0.199609,0.006766,camera_link,13.750001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.09,0.3,-0.0683,0.6277,-0.0429,16.46,,,gnm_closed_loop,0.2,-0.068304,True,0.3,-0.068304,0.2,-0.068304,True,armed,False,
gnm_closed_loop_20260708_031730,33,13.766667,1783477053.442879,1.299943,-0.000434,1e-06,-0.00023,0.2,-0.068416,0.199241,0.00713,camera_link,13.766667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.94,0.3,-0.0684,0.6281,-0.043,16.46,,,gnm_closed_loop,0.2,-0.068416,True,0.3,-0.068416,0.2,-0.068416,True,armed,False,
gnm_closed_loop_20260708_031730,34,13.783334,1783477053.445277,1.303268,-0.000434,1e-06,-0.00023,0.2,-0.068416,0.199241,0.00713,camera_link,13.783334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.94,0.3,-0.0684,0.6281,-0.043,16.46,,,gnm_closed_loop,0.2,-0.068416,True,0.3,-0.068416,0.2,-0.068416,True,armed,False,
gnm_closed_loop_20260708_031730,35,13.800001,1783477053.44699,1.306593,-0.000435,1e-06,-0.000236,0.2,-0.068416,0.199241,0.00713,camera_link,13.800001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.94,0.3,-0.0684,0.6281,-0.043,16.46,,,gnm_closed_loop,0.2,-0.068416,True,0.3,-0.068416,0.2,-0.068416,True,armed,False,
gnm_closed_loop_20260708_031730,36,13.816667,1783477053.477597,1.309915,-0.000436,0.0,-0.000243,0.2,-0.068251,0.199823,0.005281,camera_link,13.816667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,18.6,0.3,-0.0683,0.6289,-0.043,16.46,,,gnm_closed_loop,0.2,-0.068251,True,0.3,-0.068251,0.2,-0.068251,True,armed,False,
gnm_closed_loop_20260708_031730,37,13.833334,1783477053.479985,1.313239,-0.000436,-0.0,-0.00025,0.2,-0.068251,0.199823,0.005281,camera_link,13.833334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,18.6,0.3,-0.0683,0.6289,-0.043,16.46,,,gnm_closed_loop,0.2,-0.068251,True,0.3,-0.068251,0.2,-0.068251,True,armed,False,
gnm_closed_loop_20260708_031730,38,13.850001,1783477053.48357,1.316562,-0.000437,-0.0,-0.000255,0.2,-0.068251,0.199823,0.005281,camera_link,13.850001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,18.6,0.3,-0.0683,0.6289,-0.043,16.46,,,gnm_closed_loop,0.2,-0.068251,True,0.3,-0.068251,0.2,-0.068251,True,armed,False,
gnm_closed_loop_20260708_031730,39,13.866667,1783477053.513955,1.319886,-0.000438,-0.0,-0.000261,0.2,-0.068403,0.199892,0.005336,camera_link,13.866667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.62,0.3,-0.0684,0.6289,-0.0431,16.46,,,gnm_closed_loop,0.2,-0.068403,True,0.3,-0.068403,0.2,-0.068403,True,armed,False,
gnm_closed_loop_20260708_031730,40,13.883334,1783477053.51616,1.323212,-0.000437,2e-06,-0.000253,0.2,-0.068403,0.199892,0.005336,camera_link,13.883334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.62,0.3,-0.0684,0.6289,-0.0431,16.46,,,gnm_closed_loop,0.2,-0.068403,True,0.3,-0.068403,0.2,-0.068403,True,armed,False,
gnm_closed_loop_20260708_031730,41,13.900001,1783477053.517852,1.326534,-0.000439,-0.0,-0.000259,0.2,-0.068403,0.199892,0.005336,camera_link,13.900001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.62,0.3,-0.0684,0.6289,-0.0431,16.46,,,gnm_closed_loop,0.2,-0.068403,True,0.3,-0.068403,0.2,-0.068403,True,armed,False,
gnm_closed_loop_20260708_031730,42,13.916667,1783477053.541494,1.32986,-0.00044,0.0,-0.000266,0.2,-0.068318,0.199403,0.006507,camera_link,13.916667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.97,0.3,-0.0683,0.6291,-0.043,16.46,,,gnm_closed_loop,0.2,-0.068318,True,0.3,-0.068318,0.2,-0.068318,True,armed,False,
gnm_closed_loop_20260708_031730,43,13.933334,1783477053.543604,1.333184,-0.00044,0.0,-0.000271,0.2,-0.068318,0.199403,0.006507,camera_link,13.933334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.97,0.3,-0.0683,0.6291,-0.043,16.46,,,gnm_closed_loop,0.2,-0.068318,True,0.3,-0.068318,0.2,-0.068318,True,armed,False,
gnm_closed_loop_20260708_031730,44,13.950001,1783477053.54531,1.336504,-0.000441,-0.0,-0.000276,0.2,-0.068318,0.199403,0.006507,camera_link,13.950001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.97,0.3,-0.0683,0.6291,-0.043,16.46,,,gnm_closed_loop,0.2,-0.068318,True,0.3,-0.068318,0.2,-0.068318,True,armed,False,
gnm_closed_loop_20260708_031730,45,13.966667,1783477053.567214,1.339829,-0.000442,-0.0,-0.000283,0.2,-0.068163,0.199825,0.005411,camera_link,13.966667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.32,0.3,-0.0682,0.6294,-0.043,16.46,,,gnm_closed_loop,0.2,-0.068163,True,0.3,-0.068163,0.2,-0.068163,True,armed,False,
gnm_closed_loop_20260708_031730,46,13.983334,1783477053.569302,1.343152,-0.000443,-0.0,-0.000288,0.2,-0.068163,0.199825,0.005411,camera_link,13.983334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.32,0.3,-0.0682,0.6294,-0.043,16.46,,,gnm_closed_loop,0.2,-0.068163,True,0.3,-0.068163,0.2,-0.068163,True,armed,False,
gnm_closed_loop_20260708_031730,47,14.000001,1783477053.571065,1.346479,-0.000443,-0.0,-0.000292,0.2,-0.068163,0.199825,0.005411,camera_link,14.000001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.32,0.3,-0.0682,0.6294,-0.043,16.46,,,gnm_closed_loop,0.2,-0.068163,True,0.3,-0.068163,0.2,-0.068163,True,armed,False,
gnm_closed_loop_20260708_031730,48,14.016667,1783477053.593051,1.349802,-0.000444,-0.0,-0.000298,0.2,-0.067966,0.199891,0.005363,camera_link,14.016667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.61,0.3,-0.068,0.6295,-0.0429,16.46,,,gnm_closed_loop,0.2,-0.067966,True,0.3,-0.067966,0.2,-0.067966,True,armed,False,
gnm_closed_loop_20260708_031730,49,14.033334,1783477053.595449,1.353126,-0.000445,-0.0,-0.000304,0.2,-0.067966,0.199891,0.005363,camera_link,14.033334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.61,0.3,-0.068,0.6295,-0.0429,16.46,,,gnm_closed_loop,0.2,-0.067966,True,0.3,-0.067966,0.2,-0.067966,True,armed,False,
gnm_closed_loop_20260708_031730,50,14.050001,1783477053.597301,1.35645,-0.000446,0.0,-0.000308,0.2,-0.067966,0.199891,0.005363,camera_link,14.050001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.61,0.3,-0.068,0.6295,-0.0429,16.46,,,gnm_closed_loop,0.2,-0.067966,True,0.3,-0.067966,0.2,-0.067966,True,armed,False,
gnm_closed_loop_20260708_031730,51,14.066667,1783477053.622515,1.359775,-0.000447,-0.0,-0.000315,0.2,-0.067503,0.199807,0.005601,camera_link,14.066667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.05,0.3,-0.0675,0.6303,-0.0426,16.46,,,gnm_closed_loop,0.2,-0.067503,True,0.3,-0.067503,0.2,-0.067503,True,armed,False,
gnm_closed_loop_20260708_031730,52,14.083334,1783477053.624547,1.363101,-0.000448,0.0,-0.00032,0.2,-0.067503,0.199807,0.005601,camera_link,14.083334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.05,0.3,-0.0675,0.6303,-0.0426,16.46,,,gnm_closed_loop,0.2,-0.067503,True,0.3,-0.067503,0.2,-0.067503,True,armed,False,
gnm_closed_loop_20260708_031730,53,14.100001,1783477053.626428,1.366423,-0.000449,0.0,-0.000326,0.2,-0.067503,0.199807,0.005601,camera_link,14.100001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.05,0.3,-0.0675,0.6303,-0.0426,16.46,,,gnm_closed_loop,0.2,-0.067503,True,0.3,-0.067503,0.2,-0.067503,True,armed,False,
gnm_closed_loop_20260708_031730,54,14.116667,1783477053.651988,1.369748,-0.00045,-0.0,-0.000331,0.2,-0.067543,0.199731,0.005,camera_link,14.116667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.71,0.3,-0.0675,0.6302,-0.0426,16.47,,,gnm_closed_loop,0.2,-0.067543,True,0.3,-0.067543,0.2,-0.067543,True,armed,False,
gnm_closed_loop_20260708_031730,55,14.133334,1783477053.65416,1.37307,-0.000451,-0.0,-0.000336,0.2,-0.067543,0.199731,0.005,camera_link,14.133334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.71,0.3,-0.0675,0.6302,-0.0426,16.47,,,gnm_closed_loop,0.2,-0.067543,True,0.3,-0.067543,0.2,-0.067543,True,armed,False,
gnm_closed_loop_20260708_031730,56,14.150001,1783477053.655933,1.376394,-0.000452,-0.0,-0.000342,0.2,-0.067543,0.199731,0.005,camera_link,14.150001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.71,0.3,-0.0675,0.6302,-0.0426,16.47,,,gnm_closed_loop,0.2,-0.067543,True,0.3,-0.067543,0.2,-0.067543,True,armed,False,
gnm_closed_loop_20260708_031730,57,14.166667,1783477053.677427,1.379717,-0.000453,-0.0,-0.000347,0.2,-0.067298,0.199916,0.004762,camera_link,14.166667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.98,0.3,-0.0673,0.6308,-0.0425,16.48,,,gnm_closed_loop,0.2,-0.067298,True,0.3,-0.067298,0.2,-0.067298,True,armed,False,
gnm_closed_loop_20260708_031730,58,14.183334,1783477053.679425,1.383042,-0.000454,-0.0,-0.000353,0.2,-0.067298,0.199916,0.004762,camera_link,14.183334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.98,0.3,-0.0673,0.6308,-0.0425,16.48,,,gnm_closed_loop,0.2,-0.067298,True,0.3,-0.067298,0.2,-0.067298,True,armed,False,
gnm_closed_loop_20260708_031730,59,14.200001,1783477053.68229,1.386366,-0.000455,-0.0,-0.00036,0.2,-0.067298,0.199916,0.004762,camera_link,14.200001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.98,0.3,-0.0673,0.6308,-0.0425,16.48,,,gnm_closed_loop,0.2,-0.067298,True,0.3,-0.067298,0.2,-0.067298,True,armed,False,
gnm_closed_loop_20260708_031730,60,14.216667,1783477053.702753,1.38969,-0.000456,-0.0,-0.000366,0.2,-0.067381,0.199827,0.005109,camera_link,14.216667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.85,0.3,-0.0674,0.6308,-0.0426,16.48,,,gnm_closed_loop,0.2,-0.067381,True,0.3,-0.067381,0.2,-0.067381,True,armed,False,
gnm_closed_loop_20260708_031730,61,14.233334,1783477053.70511,1.393013,-0.000457,-0.0,-0.000373,0.2,-0.067381,0.199827,0.005109,camera_link,14.233334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.85,0.3,-0.0674,0.6308,-0.0426,16.48,,,gnm_closed_loop,0.2,-0.067381,True,0.3,-0.067381,0.2,-0.067381,True,armed,False,
gnm_closed_loop_20260708_031730,62,14.250001,1783477053.707155,1.39634,-0.000458,-0.0,-0.000377,0.2,-0.067381,0.199827,0.005109,camera_link,14.250001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,11.85,0.3,-0.0674,0.6308,-0.0426,16.48,,,gnm_closed_loop,0.2,-0.067381,True,0.3,-0.067381,0.2,-0.067381,True,armed,False,
