episode_id,step_idx,sim_time,wall_time,robot_position_x,robot_position_y,robot_position_z,robot_yaw,linear_velocity_cmd,angular_velocity_cmd,odom_linear_velocity,odom_angular_velocity,camera_frame_id,image_timestamp,policy_mode,stop_signal,safety_state,notes,shadow_gnm_enabled,shadow_gnm_status,shadow_gnm_model_path,shadow_gnm_latency_ms,shadow_gnm_candidate_linear_velocity,shadow_gnm_candidate_angular_velocity,shadow_gnm_candidate_waypoint_x,shadow_gnm_candidate_waypoint_y,shadow_gnm_goal_distance,shadow_gnm_confidence,shadow_gnm_error,actual_controller,actual_linear_velocity_cmd,actual_angular_velocity_cmd,experiment_id,pair_id,condition,stop_rule_name,stop_rule_threshold,stop_rule_k,stop_rule_ratio,initial_predicted_distance,normalized_predicted_distance,stop_triggered,goal_id,distance_to_goal_m,gnm_control_enabled,gnm_action_raw_linear_velocity,gnm_action_raw_angular_velocity,gnm_action_clipped_linear_velocity,gnm_action_clipped_angular_velocity,action_clipped,watchdog_state,emergency_stop_triggered,stop_reason,stop_head_enabled,stop_head_mode,stop_head_model_path,stop_head_latency_ms,stop_probability,stop_decision_shadow,stop_threshold,stop_reason_shadow,distance_to_goal_at_stop_signal,nearest_goal_distance_so_far,overshoot_detected,would_have_stopped_step,would_have_stopped_sim_time,stop_authority_enabled
normcmp_F_baseline_20260708_153134,641,20.400001,1783521103.674575,0.37236,0.49977,-0.0,-3.141209,0.2,0.037185,0.199859,-0.002015,camera_link,20.400001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.74,0.3,0.0372,0.5415,0.0201,1.55,,,gnm_closed_loop,0.2,0.037185,normalized_stop_ab_20260708,F,baseline_no_stop,,,,,,,False,hospital_fresh_short_F,0.1276,True,0.3,0.037185,0.2,0.037185,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.131,0.997,True,0.5,,0.9362,0.0013,True,321,15.067,False
normcmp_F_baseline_20260708_153134,642,20.416668,1783521103.699929,0.369035,0.499769,-0.0,-3.141208,0.2,0.034825,0.199862,-0.001936,camera_link,20.416668,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.61,0.3,0.0348,0.519,0.0181,1.57,,,gnm_closed_loop,0.2,0.034825,normalized_stop_ab_20260708,F,baseline_no_stop,,,,,,,False,hospital_fresh_short_F,0.131,True,0.3,0.034825,0.2,0.034825,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.109,0.9683,True,0.5,,0.9362,0.0013,True,321,15.067,False
normcmp_F_baseline_20260708_153134,643,20.433334,1783521103.702249,0.365711,0.499768,-0.0,-3.141206,0.2,0.034825,0.199862,-0.001936,camera_link,20.433334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.61,0.3,0.0348,0.519,0.0181,1.57,,,gnm_closed_loop,0.2,0.034825,normalized_stop_ab_20260708,F,baseline_no_stop,,,,,,,False,hospital_fresh_short_F,0.1343,True,0.3,0.034825,0.2,0.034825,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.109,0.9683,True,0.5,,0.9362,0.0013,True,321,15.067,False
normcmp_F_baseline_20260708_153134,644,20.450001,1783521103.70435,0.362386,0.499767,-0.0,-3.141205,0.2,0.034825,0.199862,-0.001936,camera_link,20.450001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.61,0.3,0.0348,0.519,0.0181,1.57,,,gnm_closed_loop,0.2,0.034825,normalized_stop_ab_20260708,F,baseline_no_stop,,,,,,,False,hospital_fresh_short_F,0.1376,True,0.3,0.034825,0.2,0.034825,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.109,0.9683,True,0.5,,0.9362,0.0013,True,321,15.067,False
normcmp_F_baseline_20260708_153134,645,20.466668,1783521103.735751,0.359061,0.499765,-0.0,-3.141203,0.2,0.035186,0.199861,-0.002251,camera_link,20.466668,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,18.15,0.3,0.0352,0.4971,0.0175,1.59,,,gnm_closed_loop,0.2,0.035186,normalized_stop_ab_20260708,F,baseline_no_stop,,,,,,,False,hospital_fresh_short_F,0.1409,True,0.3,0.035186,0.2,0.035186,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.108,0.704,True,0.5,,0.9362,0.0013,True,321,15.067,False
normcmp_F_baseline_20260708_153134,646,20.483334,1783521103.738386,0.355737,0.499764,-0.0,-3.141202,0.2,0.035186,0.199861,-0.002251,camera_link,20.483334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,18.15,0.3,0.0352,0.4971,0.0175,1.59,,,gnm_closed_loop,0.2,0.035186,normalized_stop_ab_20260708,F,baseline_no_stop,,,,,,,False,hospital_fresh_short_F,0.1443,True,0.3,0.035186,0.2,0.035186,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.108,0.704,True,0.5,,0.9362,0.0013,True,321,15.067,False
normcmp_F_baseline_20260708_153134,647,20.500001,1783521103.741424,0.352412,0.499763,-0.0,-3.141201,0.2,0.035186,0.199861,-0.002251,camera_link,20.500001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,18.15,0.3,0.0352,0.4971,0.0175,1.59,,,gnm_closed_loop,0.2,0.035186,normalized_stop_ab_20260708,F,baseline_no_stop,,,,,,,False,hospital_fresh_short_F,0.1476,True,0.3,0.035186,0.2,0.035186,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.108,0.704,True,0.5,,0.9362,0.0013,True,321,15.067,False
normcmp_F_baseline_20260708_153134,648,20.516668,1783521103.772723,0.349087,0.499762,-0.0,-3.141199,0.2,0.0353,0.199855,-0.002216,camera_link,20.516668,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,17.1,0.3,0.0353,0.4832,0.0171,1.6,,,gnm_closed_loop,0.2,0.0353,normalized_stop_ab_20260708,F,baseline_no_stop,,,,,,,False,hospital_fresh_short_F,0.1509,True,0.3,0.0353,0.2,0.0353,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.121,0.1146,True,0.5,,0.9362,0.0013,True,321,15.067,False
normcmp_F_baseline_20260708_153134,649,20.533334,1783521103.775737,0.345763,0.499761,-0.0,-3.141198,0.2,0.0353,0.199855,-0.002216,camera_link,20.533334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,17.1,0.3,0.0353,0.4832,0.0171,1.6,,,gnm_closed_loop,0.2,0.0353,normalized_stop_ab_20260708,F,baseline_no_stop,,,,,,,False,hospital_fresh_short_F,0.1542,True,0.3,0.0353,0.2,0.0353,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.121,0.1146,True,0.5,,0.9362,0.0013,True,321,15.067,False
normcmp_F_baseline_20260708_153134,650,20.550001,1783521103.778048,0.342438,0.499759,-0.0,-3.141196,0.2,0.0353,0.199855,-0.002216,camera_link,20.550001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,17.1,0.3,0.0353,0.4832,0.0171,1.6,,,gnm_closed_loop,0.2,0.0353,normalized_stop_ab_20260708,F,baseline_no_stop,,,,,,,False,hospital_fresh_short_F,0.1576,True,0.3,0.0353,0.2,0.0353,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.121,0.1146,True,0.5,,0.9362,0.0013,True,321,15.067,False
