episode_id,scene_id,split,method,success_radius,final_distance_to_goal,minimum_distance_to_goal,success_flag,oracle_success_flag,navigation_error,source_file,source_command
kujiale_0118_kujiale_0118_22_3,kujiale_0118,train,geometry_aware_oracle,3.0,6.0861,6.0861,False,False,6.0861,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_22_4,kujiale_0118,train,baseline_gnm,3.0,13.658,7.1046,False,False,13.658,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_22_4,kujiale_0118,train,geometry_aware_oracle,3.0,7.1046,7.1046,False,False,7.1046,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_23_1,kujiale_0118,train,baseline_gnm,3.0,5.9407,3.3878,False,False,5.9407,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_23_1,kujiale_0118,train,geometry_aware_oracle,3.0,3.3878,3.3878,False,False,3.3878,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_23_2,kujiale_0118,train,baseline_gnm,3.0,14.4095,7.1632,False,False,14.4095,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_23_2,kujiale_0118,train,geometry_aware_oracle,3.0,7.1632,7.1632,False,False,7.1632,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_24_3,kujiale_0118,train,baseline_gnm,3.0,6.2496,6.2496,False,False,6.2496,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_24_3,kujiale_0118,train,geometry_aware_oracle,3.0,6.2496,6.2496,False,False,6.2496,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_24_4,kujiale_0118,train,baseline_gnm,3.0,5.8401,0.5292,False,True,5.8401,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_24_4,kujiale_0118,train,geometry_aware_oracle,3.0,0.5292,0.5292,True,True,0.5292,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_25_4,kujiale_0118,train,baseline_gnm,3.0,3.8123,3.8123,False,False,3.8123,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_25_4,kujiale_0118,train,geometry_aware_oracle,3.0,3.8123,3.8123,False,False,3.8123,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_26_2,kujiale_0118,train,baseline_gnm,3.0,11.9672,10.026,False,False,11.9672,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_26_2,kujiale_0118,train,geometry_aware_oracle,3.0,10.026,10.026,False,False,10.026,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_27_3,kujiale_0118,train,baseline_gnm,3.0,9.5698,7.6894,False,False,9.5698,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_27_3,kujiale_0118,train,geometry_aware_oracle,3.0,7.6894,7.6894,False,False,7.6894,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_28_0,kujiale_0118,train,baseline_gnm,3.0,13.3944,9.1478,False,False,13.3944,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_28_0,kujiale_0118,train,geometry_aware_oracle,3.0,9.1478,9.1478,False,False,9.1478,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_28_1,kujiale_0118,train,baseline_gnm,3.0,2.6509,2.6196,True,True,2.6509,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_28_1,kujiale_0118,train,geometry_aware_oracle,3.0,2.6196,2.6196,True,True,2.6196,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_29_4,kujiale_0118,train,baseline_gnm,3.0,6.3196,2.1076,False,True,6.3196,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_29_4,kujiale_0118,train,geometry_aware_oracle,3.0,2.1076,2.1076,True,True,2.1076,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_2_3,kujiale_0118,train,baseline_gnm,3.0,10.0244,2.9262,False,True,10.0244,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_2_3,kujiale_0118,train,geometry_aware_oracle,3.0,2.9262,2.9262,True,True,2.9262,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_30_1,kujiale_0118,train,baseline_gnm,3.0,10.1822,9.47,False,False,10.1822,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_30_1,kujiale_0118,train,geometry_aware_oracle,3.0,9.47,9.47,False,False,9.47,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_30_2,kujiale_0118,train,baseline_gnm,3.0,16.2145,13.158,False,False,16.2145,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_30_2,kujiale_0118,train,geometry_aware_oracle,3.0,13.158,13.158,False,False,13.158,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_30_3,kujiale_0118,train,baseline_gnm,3.0,0.7985,0.7985,True,True,0.7985,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_30_3,kujiale_0118,train,geometry_aware_oracle,3.0,0.7985,0.7985,True,True,0.7985,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_31_4,kujiale_0118,train,baseline_gnm,3.0,5.3414,3.4101,False,False,5.3414,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_31_4,kujiale_0118,train,geometry_aware_oracle,3.0,3.4101,3.4101,False,False,3.4101,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_32_1,kujiale_0118,train,baseline_gnm,3.0,9.7244,3.6728,False,False,9.7244,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_32_1,kujiale_0118,train,geometry_aware_oracle,3.0,3.6728,3.6728,False,False,3.6728,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_33_4,kujiale_0118,train,baseline_gnm,3.0,8.4344,8.4344,False,False,8.4344,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_33_4,kujiale_0118,train,geometry_aware_oracle,3.0,8.4344,8.4344,False,False,8.4344,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_35_1,kujiale_0118,train,baseline_gnm,3.0,1.716,1.716,True,True,1.716,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_35_1,kujiale_0118,train,geometry_aware_oracle,3.0,1.716,1.716,True,True,1.716,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_35_2,kujiale_0118,train,baseline_gnm,3.0,7.277,7.277,False,False,7.277,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_35_2,kujiale_0118,train,geometry_aware_oracle,3.0,7.277,7.277,False,False,7.277,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_36_0,kujiale_0118,train,baseline_gnm,3.0,6.5358,6.2538,False,False,6.5358,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_36_0,kujiale_0118,train,geometry_aware_oracle,3.0,6.2538,6.2538,False,False,6.2538,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_37_4,kujiale_0118,train,baseline_gnm,3.0,2.6096,2.0734,True,True,2.6096,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_37_4,kujiale_0118,train,geometry_aware_oracle,3.0,2.0734,2.0734,True,True,2.0734,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_38_1,kujiale_0118,train,baseline_gnm,3.0,2.3781,0.0331,True,True,2.3781,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_38_1,kujiale_0118,train,geometry_aware_oracle,3.0,0.0331,0.0331,True,True,0.0331,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_38_4,kujiale_0118,train,baseline_gnm,3.0,9.2843,2.0608,False,True,9.2843,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_38_4,kujiale_0118,train,geometry_aware_oracle,3.0,2.0608,2.0608,True,True,2.0608,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_39_0,kujiale_0118,train,baseline_gnm,3.0,4.8433,3.2914,False,False,4.8433,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_39_0,kujiale_0118,train,geometry_aware_oracle,3.0,3.2914,3.2914,False,False,3.2914,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_39_3,kujiale_0118,train,baseline_gnm,3.0,4.5491,3.7313,False,False,4.5491,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_39_3,kujiale_0118,train,geometry_aware_oracle,3.0,3.7313,3.7313,False,False,3.7313,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_3_3,kujiale_0118,train,baseline_gnm,3.0,3.4743,2.9344,False,True,3.4743,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_3_3,kujiale_0118,train,geometry_aware_oracle,3.0,2.9344,2.9344,True,True,2.9344,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_3_4,kujiale_0118,train,baseline_gnm,3.0,2.6449,2.5813,True,True,2.6449,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_3_4,kujiale_0118,train,geometry_aware_oracle,3.0,2.5813,2.5813,True,True,2.5813,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_40_1,kujiale_0118,train,baseline_gnm,3.0,1.4463,1.4463,True,True,1.4463,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_40_1,kujiale_0118,train,geometry_aware_oracle,3.0,1.4463,1.4463,True,True,1.4463,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_41_3,kujiale_0118,train,baseline_gnm,3.0,8.5457,8.5278,False,False,8.5457,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_41_3,kujiale_0118,train,geometry_aware_oracle,3.0,8.5278,8.5278,False,False,8.5278,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_42_4,kujiale_0118,train,baseline_gnm,3.0,13.3936,9.7674,False,False,13.3936,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_42_4,kujiale_0118,train,geometry_aware_oracle,3.0,9.7674,9.7674,False,False,9.7674,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_43_1,kujiale_0118,train,baseline_gnm,3.0,3.2049,3.2049,False,False,3.2049,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_43_1,kujiale_0118,train,geometry_aware_oracle,3.0,3.2049,3.2049,False,False,3.2049,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_44_0,kujiale_0118,train,baseline_gnm,3.0,7.0108,6.6951,False,False,7.0108,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_44_0,kujiale_0118,train,geometry_aware_oracle,3.0,6.6951,6.6951,False,False,6.6951,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_6_0,kujiale_0118,train,baseline_gnm,3.0,4.8975,4.856,False,False,4.8975,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_6_0,kujiale_0118,train,geometry_aware_oracle,3.0,4.856,4.856,False,False,4.856,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_6_1,kujiale_0118,train,baseline_gnm,3.0,1.3411,1.3284,True,True,1.3411,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_6_1,kujiale_0118,train,geometry_aware_oracle,3.0,1.3284,1.3284,True,True,1.3284,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_6_3,kujiale_0118,train,baseline_gnm,3.0,3.3576,2.2122,False,True,3.3576,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_6_3,kujiale_0118,train,geometry_aware_oracle,3.0,2.2122,2.2122,True,True,2.2122,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_7_3,kujiale_0118,train,baseline_gnm,3.0,12.6615,10.5436,False,False,12.6615,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_7_3,kujiale_0118,train,geometry_aware_oracle,3.0,10.5436,10.5436,False,False,10.5436,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_8_1,kujiale_0118,train,baseline_gnm,3.0,10.6297,4.4725,False,False,10.6297,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_8_1,kujiale_0118,train,geometry_aware_oracle,3.0,4.4725,4.4725,False,False,4.4725,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_8_4,kujiale_0118,train,baseline_gnm,3.0,8.0933,3.1302,False,False,8.0933,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_8_4,kujiale_0118,train,geometry_aware_oracle,3.0,3.1302,3.1302,False,False,3.1302,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_9_4,kujiale_0118,train,baseline_gnm,3.0,5.1604,4.0695,False,False,5.1604,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0118_kujiale_0118_9_4,kujiale_0118,train,geometry_aware_oracle,3.0,4.0695,4.0695,False,False,4.0695,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_0_0,kujiale_0203,train,baseline_gnm,3.0,2.6815,2.6618,True,True,2.6815,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_0_0,kujiale_0203,train,geometry_aware_oracle,3.0,2.6618,2.6618,True,True,2.6618,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_0_1,kujiale_0203,train,baseline_gnm,3.0,5.3996,4.3254,False,False,5.3996,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_0_1,kujiale_0203,train,geometry_aware_oracle,3.0,4.3254,4.3254,False,False,4.3254,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_0_2,kujiale_0203,train,baseline_gnm,3.0,4.5812,2.7196,False,True,4.5812,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_0_2,kujiale_0203,train,geometry_aware_oracle,3.0,2.7196,2.7196,True,True,2.7196,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_0_3,kujiale_0203,train,baseline_gnm,3.0,12.5361,10.5456,False,False,12.5361,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_0_3,kujiale_0203,train,geometry_aware_oracle,3.0,10.5456,10.5456,False,False,10.5456,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_10_0,kujiale_0203,train,baseline_gnm,3.0,1.6768,1.6768,True,True,1.6768,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_10_0,kujiale_0203,train,geometry_aware_oracle,3.0,1.6768,1.6768,True,True,1.6768,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_10_3,kujiale_0203,train,baseline_gnm,3.0,9.0711,4.8327,False,False,9.0711,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_10_3,kujiale_0203,train,geometry_aware_oracle,3.0,4.8327,4.8327,False,False,4.8327,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_10_4,kujiale_0203,train,baseline_gnm,3.0,2.342,2.342,True,True,2.342,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_10_4,kujiale_0203,train,geometry_aware_oracle,3.0,2.342,2.342,True,True,2.342,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_12_1,kujiale_0203,train,baseline_gnm,3.0,5.2656,0.0203,False,True,5.2656,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_12_1,kujiale_0203,train,geometry_aware_oracle,3.0,0.0203,0.0203,True,True,0.0203,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_12_3,kujiale_0203,train,baseline_gnm,3.0,2.3741,2.3741,True,True,2.3741,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_12_3,kujiale_0203,train,geometry_aware_oracle,3.0,2.3741,2.3741,True,True,2.3741,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_13_4,kujiale_0203,train,baseline_gnm,3.0,7.0277,2.7165,False,True,7.0277,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_13_4,kujiale_0203,train,geometry_aware_oracle,3.0,2.7165,2.7165,True,True,2.7165,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_16_0,kujiale_0203,train,baseline_gnm,3.0,3.3179,0.0952,False,True,3.3179,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_16_0,kujiale_0203,train,geometry_aware_oracle,3.0,0.0952,0.0952,True,True,0.0952,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_16_1,kujiale_0203,train,baseline_gnm,3.0,7.5252,4.7271,False,False,7.5252,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
kujiale_0203_kujiale_0203_16_1,kujiale_0203,train,geometry_aware_oracle,3.0,4.7271,4.7271,False,False,4.7271,results/bo_reviewer_packet/stop_head_train_val_protocol/19_learned_stop_head_traces.csv,python3 scripts/gnm/generate_expanded_tracka_provenance.py
