episode_id,step_idx,sim_time,wall_time,robot_position_x,robot_position_y,robot_position_z,robot_yaw,linear_velocity_cmd,angular_velocity_cmd,odom_linear_velocity,odom_angular_velocity,camera_frame_id,image_timestamp,policy_mode,stop_signal,safety_state,notes,shadow_gnm_enabled,shadow_gnm_status,shadow_gnm_model_path,shadow_gnm_latency_ms,shadow_gnm_candidate_linear_velocity,shadow_gnm_candidate_angular_velocity,shadow_gnm_candidate_waypoint_x,shadow_gnm_candidate_waypoint_y,shadow_gnm_goal_distance,shadow_gnm_confidence,shadow_gnm_error,actual_controller,actual_linear_velocity_cmd,actual_angular_velocity_cmd,experiment_id,pair_id,condition,stop_rule_name,stop_rule_threshold,stop_rule_k,stop_rule_ratio,initial_predicted_distance,normalized_predicted_distance,stop_triggered,goal_id,distance_to_goal_m,gnm_control_enabled,gnm_action_raw_linear_velocity,gnm_action_raw_angular_velocity,gnm_action_clipped_linear_velocity,gnm_action_clipped_angular_velocity,action_clipped,watchdog_state,emergency_stop_triggered,stop_reason,stop_head_enabled,stop_head_mode,stop_head_model_path,stop_head_latency_ms,stop_probability,stop_decision_shadow,stop_threshold,stop_reason_shadow,distance_to_goal_at_stop_signal,nearest_goal_distance_so_far,overshoot_detected,would_have_stopped_step,would_have_stopped_sim_time,stop_authority_enabled
normcmp_G_baseline_20260708_153849,239,13.700001,1783521534.703953,1.708864,0.50003,-0.0,3.141516,0.2,-0.012417,0.199844,7.1e-05,camera_link,13.700001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.46,0.3,-0.0124,0.8702,-0.0108,8.95,,,gnm_closed_loop,0.2,-0.012417,normalized_stop_ab_20260708,G,baseline_no_stop,,,,,,,False,hospital_fresh_medium_G,2.7089,True,0.3,-0.012417,0.2,-0.012417,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.125,0.0,False,0.5,,,2.7155,False,,,False
normcmp_G_baseline_20260708_153849,240,13.716667,1783521534.727773,1.70554,0.50003,-0.0,3.141516,0.2,-0.012047,0.199818,0.000929,camera_link,13.716667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.7,0.3,-0.012,0.8764,-0.0106,8.9,,,gnm_closed_loop,0.2,-0.012047,normalized_stop_ab_20260708,G,baseline_no_stop,,,,,,,False,hospital_fresh_medium_G,2.7055,True,0.3,-0.012047,0.2,-0.012047,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.117,0.0,False,0.5,,,2.7055,False,,,False
normcmp_G_baseline_20260708_153849,241,13.733334,1783521534.730096,1.702216,0.50003,-0.0,3.141516,0.2,-0.012047,0.199818,0.000929,camera_link,13.733334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.7,0.3,-0.012,0.8764,-0.0106,8.9,,,gnm_closed_loop,0.2,-0.012047,normalized_stop_ab_20260708,G,baseline_no_stop,,,,,,,False,hospital_fresh_medium_G,2.7022,True,0.3,-0.012047,0.2,-0.012047,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.117,0.0,False,0.5,,,2.7055,False,,,False
normcmp_G_baseline_20260708_153849,242,13.750001,1783521534.732466,1.698891,0.500031,-0.0,3.141515,0.2,-0.012047,0.199818,0.000929,camera_link,13.750001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.7,0.3,-0.012,0.8764,-0.0106,8.9,,,gnm_closed_loop,0.2,-0.012047,normalized_stop_ab_20260708,G,baseline_no_stop,,,,,,,False,hospital_fresh_medium_G,2.6989,True,0.3,-0.012047,0.2,-0.012047,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.117,0.0,False,0.5,,,2.7055,False,,,False
normcmp_G_baseline_20260708_153849,243,13.766667,1783521534.767447,1.695568,0.500031,-0.0,3.141515,0.2,-0.011871,0.199814,0.000734,camera_link,13.766667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,22.02,0.3,-0.0119,0.8791,-0.0104,8.89,,,gnm_closed_loop,0.2,-0.011871,normalized_stop_ab_20260708,G,baseline_no_stop,,,,,,,False,hospital_fresh_medium_G,2.6956,True,0.3,-0.011871,0.2,-0.011871,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.134,0.0,False,0.5,,,2.6956,False,,,False
normcmp_G_baseline_20260708_153849,244,13.783334,1783521534.770836,1.692243,0.500031,-0.0,3.141515,0.2,-0.011871,0.199814,0.000734,camera_link,13.783334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,22.02,0.3,-0.0119,0.8791,-0.0104,8.89,,,gnm_closed_loop,0.2,-0.011871,normalized_stop_ab_20260708,G,baseline_no_stop,,,,,,,False,hospital_fresh_medium_G,2.6922,True,0.3,-0.011871,0.2,-0.011871,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.134,0.0,False,0.5,,,2.6956,False,,,False
normcmp_G_baseline_20260708_153849,245,13.800001,1783521534.77329,1.688919,0.500032,-0.0,3.141514,0.2,-0.011871,0.199814,0.000734,camera_link,13.800001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,22.02,0.3,-0.0119,0.8791,-0.0104,8.89,,,gnm_closed_loop,0.2,-0.011871,normalized_stop_ab_20260708,G,baseline_no_stop,,,,,,,False,hospital_fresh_medium_G,2.6889,True,0.3,-0.011871,0.2,-0.011871,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.134,0.0,False,0.5,,,2.6956,False,,,False
normcmp_G_baseline_20260708_153849,246,13.816667,1783521534.797876,1.685594,0.500032,-0.0,3.141514,0.2,-0.011582,0.199806,0.000349,camera_link,13.816667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.89,0.3,-0.0116,0.8826,-0.0102,8.88,,,gnm_closed_loop,0.2,-0.011582,normalized_stop_ab_20260708,G,baseline_no_stop,,,,,,,False,hospital_fresh_medium_G,2.6856,True,0.3,-0.011582,0.2,-0.011582,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.104,0.0,False,0.5,,,2.6856,False,,,False
normcmp_G_baseline_20260708_153849,247,13.833334,1783521534.800205,1.682269,0.500032,-0.0,3.141514,0.2,-0.011582,0.199806,0.000349,camera_link,13.833334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.89,0.3,-0.0116,0.8826,-0.0102,8.88,,,gnm_closed_loop,0.2,-0.011582,normalized_stop_ab_20260708,G,baseline_no_stop,,,,,,,False,hospital_fresh_medium_G,2.6823,True,0.3,-0.011582,0.2,-0.011582,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.104,0.0,False,0.5,,,2.6856,False,,,False
normcmp_G_baseline_20260708_153849,248,13.850001,1783521534.802044,1.678946,0.500032,-0.0,3.141513,0.2,-0.011582,0.199806,0.000349,camera_link,13.850001,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,12.89,0.3,-0.0116,0.8826,-0.0102,8.88,,,gnm_closed_loop,0.2,-0.011582,normalized_stop_ab_20260708,G,baseline_no_stop,,,,,,,False,hospital_fresh_medium_G,2.6789,True,0.3,-0.011582,0.2,-0.011582,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,0.104,0.0,False,0.5,,,2.6856,False,,,False
