episode_id,step_idx,sim_time,wall_time,robot_position_x,robot_position_y,robot_position_z,robot_yaw,linear_velocity_cmd,angular_velocity_cmd,odom_linear_velocity,odom_angular_velocity,camera_frame_id,image_timestamp,policy_mode,stop_signal,safety_state,notes,shadow_gnm_enabled,shadow_gnm_status,shadow_gnm_model_path,shadow_gnm_latency_ms,shadow_gnm_candidate_linear_velocity,shadow_gnm_candidate_angular_velocity,shadow_gnm_candidate_waypoint_x,shadow_gnm_candidate_waypoint_y,shadow_gnm_goal_distance,shadow_gnm_confidence,shadow_gnm_error,actual_controller,actual_linear_velocity_cmd,actual_angular_velocity_cmd,goal_id,distance_to_goal_m,gnm_control_enabled,gnm_action_raw_linear_velocity,gnm_action_raw_angular_velocity,gnm_action_clipped_linear_velocity,gnm_action_clipped_angular_velocity,action_clipped,watchdog_state,emergency_stop_triggered,stop_reason,stop_head_enabled,stop_head_mode,stop_head_model_path,stop_head_latency_ms,stop_probability,stop_decision_shadow,stop_threshold,stop_reason_shadow,distance_to_goal_at_stop_signal,nearest_goal_distance_so_far,overshoot_detected,would_have_stopped_step,would_have_stopped_sim_time,stop_authority_enabled
hospital_straight_short_A_20260708_142512,0,9.216667,1783517115.044109,-0.000422,0.0,0.0,0.0,0.2,0.000693,-0.00015,-0.000101,camera_link,9.216667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.1,0.3,0.0007,0.9704,0.0007,12.98,,,gnm_closed_loop,0.2,0.000693,hospital_goal_A,0.829,True,0.3,0.000693,0.2,0.000693,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,,,False,0.5,sequence_warmup,,0.829,False,,,False
hospital_straight_short_A_20260708_142512,1,9.233334,1783517115.046452,0.000873,1e-06,1e-06,3.7e-05,0.2,0.000693,-0.00015,-0.000101,camera_link,9.233334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.1,0.3,0.0007,0.9704,0.0007,12.98,,,gnm_closed_loop,0.2,0.000693,hospital_goal_A,0.8281,True,0.3,0.000693,0.2,0.000693,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,,,False,0.5,sequence_warmup,,0.829,False,,,False
hospital_straight_short_A_20260708_142512,2,9.25,1783517115.048198,0.003409,1e-06,0.0,4.3e-05,0.2,0.000693,-0.00015,-0.000101,camera_link,9.25,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.1,0.3,0.0007,0.9704,0.0007,12.98,,,gnm_closed_loop,0.2,0.000693,hospital_goal_A,0.8263,True,0.3,0.000693,0.2,0.000693,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,,,False,0.5,sequence_warmup,,0.829,False,,,False
hospital_straight_short_A_20260708_142512,3,9.266667,1783517115.071927,0.006616,1e-06,0.0,4.3e-05,0.2,0.001277,0.197654,-0.000574,camera_link,9.266667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.29,0.3,0.0013,0.9714,0.0012,12.99,,,gnm_closed_loop,0.2,0.001277,hospital_goal_A,0.8241,True,0.3,0.001277,0.2,0.001277,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,,,False,0.5,sequence_warmup,,0.8241,False,,,False
hospital_straight_short_A_20260708_142512,4,9.283334,1783517115.075088,0.009926,1e-06,-0.0,4.3e-05,0.2,0.001277,0.197654,-0.000574,camera_link,9.283334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.29,0.3,0.0013,0.9714,0.0012,12.99,,,gnm_closed_loop,0.2,0.001277,hospital_goal_A,0.8217,True,0.3,0.001277,0.2,0.001277,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,,,False,0.5,sequence_warmup,,0.8241,False,,,False
hospital_straight_short_A_20260708_142512,5,9.3,1783517115.076976,0.013249,1e-06,0.0,4.3e-05,0.2,0.001277,0.197654,-0.000574,camera_link,9.3,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,13.29,0.3,0.0013,0.9714,0.0012,12.99,,,gnm_closed_loop,0.2,0.001277,hospital_goal_A,0.8194,True,0.3,0.001277,0.2,0.001277,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,,,False,0.5,sequence_warmup,,0.8241,False,,,False
hospital_straight_short_A_20260708_142512,6,9.316667,1783517115.101635,0.016574,1e-06,0.0,4.3e-05,0.2,0.001854,0.199838,-2e-05,camera_link,9.316667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.4,0.3,0.0019,0.9737,0.0018,13.01,,,gnm_closed_loop,0.2,0.001854,hospital_goal_A,0.8171,True,0.3,0.001854,0.2,0.001854,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,,,False,0.5,sequence_warmup,,0.8171,False,,,False
hospital_straight_short_A_20260708_142512,7,9.333334,1783517115.104244,0.019898,1e-06,0.0,4.3e-05,0.2,0.001854,0.199838,-2e-05,camera_link,9.333334,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.4,0.3,0.0019,0.9737,0.0018,13.01,,,gnm_closed_loop,0.2,0.001854,hospital_goal_A,0.8148,True,0.3,0.001854,0.2,0.001854,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,,,False,0.5,sequence_warmup,,0.8171,False,,,False
hospital_straight_short_A_20260708_142512,8,9.35,1783517115.106062,0.023223,2e-06,0.0,4.3e-05,0.2,0.001854,0.199838,-2e-05,camera_link,9.35,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.4,0.3,0.0019,0.9737,0.0018,13.01,,,gnm_closed_loop,0.2,0.001854,hospital_goal_A,0.8125,True,0.3,0.001854,0.2,0.001854,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,,,False,0.5,sequence_warmup,,0.8171,False,,,False
hospital_straight_short_A_20260708_142512,9,9.366667,1783517115.132001,0.026548,2e-06,0.0,4.3e-05,0.2,-0.003111,0.199847,-0.000164,camera_link,9.366667,gnm_closed_loop,,nominal,,True,ok,third_party/visualnav-transformer/model_weights/gnm/gnm.pth,14.34,0.3,-0.0031,0.9691,-0.003,13.01,,,gnm_closed_loop,0.2,-0.003111,hospital_goal_A,0.8102,True,0.3,-0.003111,0.2,-0.003111,True,armed,False,,True,shadow,results/bo_reviewer_packet/temporal_stop_head/22_temporal_stop_head_model.pt,,,False,0.5,sequence_warmup,,0.8102,False,,,False
