episode_id,step_idx,sim_time,wall_time,robot_position_x,robot_position_y,robot_position_z,robot_yaw,linear_velocity_cmd,angular_velocity_cmd,odom_linear_velocity,odom_angular_velocity,camera_frame_id,image_timestamp,policy_mode,stop_signal,safety_state,notes,shadow_gnm_enabled,shadow_gnm_status,shadow_gnm_model_path,shadow_gnm_latency_ms,shadow_gnm_candidate_linear_velocity,shadow_gnm_candidate_angular_velocity,shadow_gnm_candidate_waypoint_x,shadow_gnm_candidate_waypoint_y,shadow_gnm_goal_distance,shadow_gnm_confidence,shadow_gnm_error,actual_controller,actual_linear_velocity_cmd,actual_angular_velocity_cmd,collision_detected,collision_count_so_far,collision_body,experiment_id,pair_id,condition,stop_rule_name,stop_rule_threshold,stop_rule_k,stop_rule_ratio,initial_predicted_distance,normalized_predicted_distance,stop_triggered,goal_id,distance_to_goal_m,gnm_control_enabled,gnm_action_raw_linear_velocity,gnm_action_raw_angular_velocity,gnm_action_clipped_linear_velocity,gnm_action_clipped_angular_velocity,action_clipped,watchdog_state,emergency_stop_triggered,stop_reason
h21_ft_K_a_20260710_030100,1194,29.616668,1783649063.034397,0.00802,-2.829791,0.0,1.570799,0.2,-0.2424,0.000102,0.000227,camera_link,29.616668,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.95,0.3678,-0.2424,0.092,-0.0056,0.4582,,,gnm_closed_loop,0.2,-0.2424,True,1084,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.159,True,0.3678,-0.2424,0.2,-0.2424,True,armed,False,
h21_ft_K_a_20260710_030100,1195,29.633335,1783649063.037197,0.00802,-2.82979,-0.0,1.570799,0.2,-0.2424,0.000102,0.000227,camera_link,29.633335,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.95,0.3678,-0.2424,0.092,-0.0056,0.4582,,,gnm_closed_loop,0.2,-0.2424,True,1086,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.159,True,0.3678,-0.2424,0.2,-0.2424,True,armed,False,
h21_ft_K_a_20260710_030100,1196,29.650002,1783649063.038976,0.00802,-2.829791,0.0,1.570799,0.2,-0.2424,0.000102,0.000227,camera_link,29.650002,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.95,0.3678,-0.2424,0.092,-0.0056,0.4582,,,gnm_closed_loop,0.2,-0.2424,True,1088,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.159,True,0.3678,-0.2424,0.2,-0.2424,True,armed,False,
h21_ft_K_a_20260710_030100,1197,29.666668,1783649063.065795,0.00802,-2.82979,0.0,1.5708,0.2,-0.2411,0.000119,-0.000133,camera_link,29.666668,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,10.85,0.3673,-0.2411,0.0918,-0.0055,0.4556,,,gnm_closed_loop,0.2,-0.2411,True,1090,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.159,True,0.3673,-0.2411,0.2,-0.2411,True,armed,False,
h21_ft_K_a_20260710_030100,1198,29.683335,1783649063.068078,0.00802,-2.829791,-0.0,1.5708,0.2,-0.2411,0.000119,-0.000133,camera_link,29.683335,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,10.85,0.3673,-0.2411,0.0918,-0.0055,0.4556,,,gnm_closed_loop,0.2,-0.2411,True,1092,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.159,True,0.3673,-0.2411,0.2,-0.2411,True,armed,False,
h21_ft_K_a_20260710_030100,1199,29.700002,1783649063.070756,0.00802,-2.82979,-0.0,1.5708,0.2,-0.2411,0.000119,-0.000133,camera_link,29.700002,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,10.85,0.3673,-0.2411,0.0918,-0.0055,0.4556,,,gnm_closed_loop,0.2,-0.2411,True,1094,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.159,True,0.3673,-0.2411,0.2,-0.2411,True,armed,False,
h21_ft_K_a_20260710_030100,1200,29.716668,1783649066.086127,0.00802,-2.829791,0.0,1.570799,0.2,-0.2386,1.3e-05,-4.8e-05,camera_link,29.716668,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.89,0.3675,-0.2386,0.0919,-0.0055,0.4573,,,gnm_closed_loop,0.2,-0.2386,True,1096,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.159,True,0.3675,-0.2386,0.2,-0.2386,True,armed,False,
h21_ft_K_a_20260710_030100,1201,29.733335,1783649066.088471,0.00802,-2.82979,-0.0,1.570798,0.2,-0.2386,1.3e-05,-4.8e-05,camera_link,29.733335,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.89,0.3675,-0.2386,0.0919,-0.0055,0.4573,,,gnm_closed_loop,0.2,-0.2386,True,1098,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.159,True,0.3675,-0.2386,0.2,-0.2386,True,armed,False,
h21_ft_K_a_20260710_030100,1202,29.750002,1783649066.090327,0.00802,-2.829791,0.0,1.570799,0.2,-0.2386,1.3e-05,-4.8e-05,camera_link,29.750002,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.89,0.3675,-0.2386,0.0919,-0.0055,0.4573,,,gnm_closed_loop,0.2,-0.2386,True,1100,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.159,True,0.3675,-0.2386,0.2,-0.2386,True,armed,False,
h21_ft_K_a_20260710_030100,1203,29.766668,1783649066.107988,0.00802,-2.82979,0.0,1.570799,0.2,-0.2394,0.000124,0.000574,camera_link,29.766668,gnm_closed_loop,,nominal,,True,ok,checkpoints/hospital_front_rgb_finetune/best.pt,4.74,0.3678,-0.2394,0.092,-0.0055,0.4568,,,gnm_closed_loop,0.2,-0.2394,True,1102,/World/Hospital/GlassDoor2_5/GlassDoor/GlassDoor/Section0,hospital_h21_repair,,collector=hospital_front_rgb_finetune;difficulty=near_desk_turn;route=repaired_K,,,,,,,False,h2_near_desk_K,4.159,True,0.3678,-0.2394,0.2,-0.2394,True,armed,False,
